busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
12492at7147,Complete,NC_060952.1,8764878,8766596,-,932.4,510,176,8766596,8764878
12531at7147,Complete,NC_060952.1,22277724,22284431,+,1615.6,1065,177,22277724,22284431
12652at7147,Complete,NC_060954.1,10029224,10030937,-,797.4,482,178,10030937,10029224
12759at7147,Complete,NC_060950.1,36490819,36491200,-,162.7,105,179,36491200,36490819
12796at7147,Complete,NC_060951.1,64803146,64805178,-,706.9,430,180,64805178,64803146
12973at7147,Complete,NC_060951.1,35512215,35513184,-,497.6,273,181,35513184,35512215
13052at7147,Complete,NC_060953.1,44193589,44197281,-,781.4,372,182,44197281,44193589
13055at7147,Complete,NC_060951.1,49621793,49622920,+,509.3,347,183,49621793,49622920
13056at7147,Complete,NC_060954.1,335493,336897,+,376.4,233,184,335493,336897
13145at7147,Complete,NC_060952.1,13066702,13067880,-,235.4,143,185,13067880,13066702
13207at7147,Complete,NC_060954.1,63640668,63641039,+,159.0,89,186,63640668,63641039
13389at7147,Complete,NC_060950.1,58360645,58365343,+,758.0,439,187,58360645,58365343
13497at7147,Complete,NC_060951.1,63426511,63427689,-,319.8,308,188,63427689,63426511
13588at7147,Complete,NC_060950.1,70463404,70468194,+,1182.9,643,189,70463404,70468194
13731at7147,Complete,NC_060952.1,90990612,90991481,-,496.1,287,190,90991481,90990612
13808at7147,Complete,NC_060952.1,12296995,12298402,-,737.7,400,191,12298402,12296995
13883at7147,Complete,NC_060951.1,49625423,49626658,+,868.5,404,192,49625423,49626658
13919at7147,Complete,NC_060954.1,60825265,60828486,-,1186.4,628,193,60828486,60825265
14042at7147,Complete,NC_060954.1,587909,590314,-,826.0,535,194,590314,587909
14054at7147,Complete,NC_060953.1,7116158,7119774,+,980.1,535,195,7116158,7119774
14119at7147,Complete,NC_060951.1,64600958,64603262,+,1065.4,589,196,64600958,64603262
14247at7147,Complete,NC_060950.1,68369877,68372059,-,818.1,427,197,68372059,68369877
14368at7147,Complete,NC_060953.1,15103009,15110907,-,592.2,377,198,15110907,15103009
14376at7147,Complete,NC_060953.1,60828678,60844528,+,3747.5,2692,199,60828678,60844528
14513at7147,Complete,NC_060952.1,11968125,11968637,-,246.4,156,200,11968637,11968125
14525at7147,Complete,NC_060950.1,2509575,2511815,+,1152.5,531,201,2509575,2511815
14621at7147,Complete,NC_060950.1,68717747,68720248,+,840.3,528,202,68717747,68720248
14633at7147,Complete,NC_060950.1,65905355,65917704,+,130.6,86,203,65905355,65917704
14661at7147,Complete,NC_060951.1,11373073,11375636,-,1039.2,556,204,11375636,11373073
14706at7147,Complete,NC_060953.1,7500592,7505888,-,944.1,517,205,7505888,7500592
14792at7147,Complete,NC_060952.1,87103118,87104951,+,998.9,515,206,87103118,87104951
14821at7147,Complete,NC_060954.1,62153295,62153991,+,336.2,186,207,62153295,62153991
15074at7147,Complete,NC_060950.1,23555180,23566030,-,2018.5,1477,208,23566030,23555180
15336at7147,Complete,NC_060953.1,39214873,39215491,+,187.7,140,209,39214873,39215491
15356at7147,Complete,NC_060952.1,94474391,94475173,+,431.7,254,210,94474391,94475173
15390at7147,Fragmented,NC_060954.1,8364684,8367522,+,625.8,268,211,8364684,8367522
15451at7147,Complete,NC_060954.1,59694605,59717867,-,714.5,348,212,59717867,59694605
15468at7147,Complete,NC_060954.1,16146237,16147623,+,489.3,262,213,16146237,16147623
15549at7147,Complete,NC_060950.1,24884233,24897071,+,1314.3,815,214,24884233,24897071
15597at7147,Complete,NC_060953.1,8287353,8288642,+,421.2,307,215,8287353,8288642
15662at7147,Complete,NC_060950.1,62298254,62299117,+,302.5,193,216,62298254,62299117
15771at7147,Complete,NC_060951.1,13152246,13196262,-,505.5,234,217,13196262,13152246
15909at7147,Complete,NC_060952.1,88494707,88496775,-,892.0,504,218,88496775,88494707
15956at7147,Complete,NC_060953.1,30409253,30416639,-,703.5,422,219,30416639,30409253
15977at7147,Complete,NC_060954.1,54160725,54164725,+,597.7,339,220,54160725,54164725
16128at7147,Complete,NC_060951.1,58254804,58264551,+,1386.1,625,221,58254804,58264551
16264at7147,Complete,NC_060950.1,30254188,30258009,-,810.0,433,222,30258009,30254188
16285at7147,Complete,NC_060952.1,101008821,101009783,-,490.3,282,223,101009783,101008821
16470at7147,Complete,NC_060952.1,2774248,2775531,+,493.4,295,224,2774248,2775531
16687at7147,Complete,NC_060952.1,88439342,88443061,+,743.3,511,225,88439342,88443061
16747at7147,Complete,NC_060952.1,90633272,90634093,-,412.8,218,226,90634093,90633272
16822at7147,Complete,NC_060954.1,6686271,6689580,-,459.0,277,227,6689580,6686271
16840at7147,Complete,NC_060951.1,62467306,62474495,+,404.8,245,228,62467306,62474495
16873at7147,Fragmented,NC_060954.1,8909224,8909665,-,254.6,124,229,8909665,8909224
16927at7147,Complete,NC_060951.1,56583164,56583890,+,206.7,118,230,56583164,56583890
16945at7147,Complete,NC_060951.1,22380578,22384326,+,1693.4,935,231,22380578,22384326
17073at7147,Complete,NC_060950.1,54261672,54267791,-,935.6,491,232,54267791,54261672
17231at7147,Complete,NC_060951.1,11647971,11650558,+,1077.8,542,233,11647971,11650558
17265at7147,Complete,NC_060953.1,9708998,9709947,+,366.5,196,234,9708998,9709947
17402at7147,Complete,NC_060953.1,42173817,42175709,-,601.3,355,235,42175709,42173817
17410at7147,Fragmented,NC_060950.1,15231378,15247714,-,1240.2,722,236,15247714,15231378
17444at7147,Complete,NC_060951.1,62120288,62122130,+,780.4,467,237,62120288,62122130
17528at7147,Complete,NC_060952.1,4981598,4983983,+,390.5,222,238,4981598,4983983
17568at7147,Complete,NC_060950.1,17398705,17399484,-,257.5,175,239,17399484,17398705
17603at7147,Complete,NC_060950.1,3956904,3961672,-,814.3,545,240,3961672,3956904
17608at7147,Complete,NC_060950.1,2874083,2875195,+,438.3,264,241,2874083,2875195
17630at7147,Complete,NC_060952.1,33186646,33188013,+,536.2,330,242,33186646,33188013
17649at7147,Complete,NC_060951.1,7020904,7027271,-,1627.3,858,243,7027271,7020904
17672at7147,Complete,NC_060952.1,40803701,40804667,-,192.4,105,244,40804667,40803701
17711at7147,Complete,NC_060950.1,6207107,6210422,-,591.2,287,245,6210422,6207107
17793at7147,Complete,NC_060950.1,13632770,13637423,-,1828.2,945,246,13637423,13632770
17796at7147,Complete,NC_060953.1,58562155,58589522,-,1324.9,737,247,58589522,58562155
17799at7147,Complete,NC_060951.1,47392948,47398075,-,1149.2,846,248,47398075,47392948
17888at7147,Complete,NC_060950.1,55479756,55484289,+,334.4,208,249,55479756,55484289
17896at7147,Complete,NC_060951.1,1165614,1215352,-,2285.5,1084,250,1215352,1165614
17953at7147,Complete,NC_060951.1,9763302,9770298,+,1054.3,597,251,9763302,9770298
17982at7147,Complete,NC_060954.1,57765339,57766133,-,482.1,247,252,57766133,57765339
17984at7147,Complete,NC_060952.1,10188871,10189392,-,180.5,114,253,10189392,10188871
18006at7147,Complete,NC_060954.1,20942668,20949591,-,2486.8,1159,254,20949591,20942668
18027at7147,Complete,NC_060951.1,22389231,22406050,+,794.9,367,255,22389231,22406050
18028at7147,Complete,NC_060953.1,49240757,49242631,+,633.7,436,256,49240757,49242631
18059at7147,Complete,NC_060952.1,26127068,26137369,+,2488.4,1404,257,26127068,26137369
18072at7147,Complete,NC_060953.1,17590311,17594957,+,879.2,461,258,17590311,17594957
18472at7147,Complete,NC_060950.1,7323100,7323980,+,377.0,167,259,7323100,7323980
18484at7147,Complete,NC_060950.1,24428642,24429836,-,723.0,361,260,24429836,24428642
18515at7147,Complete,NC_060952.1,8404815,8406089,+,170.5,172,261,8404815,8406089
18923at7147,Complete,NC_060954.1,47056956,47057921,-,392.1,259,262,47057921,47056956
19144at7147,Complete,NC_060951.1,44121910,44125068,+,974.8,631,263,44121910,44125068
19212at7147,Complete,NC_060951.1,66674659,66675887,+,144.4,86,264,66674659,66675887
19395at7147,Complete,NC_060951.1,12216847,12218491,-,1089.4,499,265,12218491,12216847
19684at7147,Complete,NC_060952.1,2160693,2161708,-,210.0,107,266,2161708,2160693
19729at7147,Complete,NC_060953.1,56931633,56933268,-,797.1,442,267,56933268,56931633
19746at7147,Complete,NC_060954.1,57913943,57915311,-,805.3,401,268,57915311,57913943
19750at7147,Complete,NC_060953.1,928457,932540,-,204.1,134,269,932540,928457
19787at7147,Complete,NC_060952.1,61204710,61256053,-,308.1,196,270,61256053,61204710
19873at7147,Complete,NC_060952.1,81581370,81594189,-,3119.3,2196,271,81594189,81581370
20074at7147,Complete,NC_060952.1,92472851,92479226,-,1411.1,817,272,92479226,92472851
20189at7147,Complete,NC_060953.1,68794482,68796685,-,690.0,453,273,68796685,68794482
20309at7147,Complete,NC_060953.1,10493510,10494304,-,528.4,227,274,10494304,10493510
20384at7147,Complete,NC_060951.1,12054555,12055707,+,349.5,250,275,12054555,12055707
20583at7147,Complete,NC_060953.1,55206700,55213422,+,761.5,475,276,55206700,55213422
20769at7147,Complete,NC_060952.1,85674255,85675196,-,441.8,249,280,85675196,85674255
20821at7147,Complete,NC_060950.1,8929255,8957916,+,781.1,442,281,8929255,8957916
21072at7147,Complete,NC_060950.1,25690962,25719489,+,1380.2,797,282,25690962,25719489
21190at7147,Complete,NC_060954.1,3131291,3134304,+,1256.9,787,283,3131291,3134304
21253at7147,Complete,NC_060950.1,38074700,38080578,+,1383.6,931,284,38074700,38080578
21351at7147,Complete,NC_060950.1,3549400,3563178,-,654.2,353,285,3563178,3549400
21439at7147,Complete,NC_060952.1,96973722,96975401,-,538.5,394,286,96975401,96973722
21468at7147,Complete,NC_060954.1,1335579,1337808,+,324.1,369,287,1335579,1337808
21503at7147,Complete,NC_060953.1,1929703,1930525,+,355.7,206,288,1929703,1930525
21508at7147,Complete,NC_060952.1,5178397,5181677,+,515.4,355,289,5178397,5181677
21581at7147,Complete,NC_060953.1,67960499,67964229,+,2070.6,1036,290,67960499,67964229
21585at7147,Complete,NC_060952.1,90783148,90786413,-,1460.4,856,291,90786413,90783148
21605at7147,Complete,NC_060953.1,52807120,52807881,+,388.0,210,292,52807120,52807881
21773at7147,Complete,NC_060950.1,68655322,68660041,+,686.0,513,293,68655322,68660041
21818at7147,Complete,NC_060950.1,2258818,2263743,+,171.1,110,294,2258818,2263743
21852at7147,Complete,NC_060950.1,7428738,7429780,+,567.6,316,295,7428738,7429780
21918at7147,Complete,NC_060951.1,57081510,57089775,-,1519.3,825,296,57089775,57081510
21939at7147,Complete,NC_060953.1,55531076,55532041,-,388.0,245,297,55532041,55531076
22024at7147,Complete,NC_060953.1,35234430,35237388,-,1008.0,626,298,35237388,35234430
22088at7147,Complete,NC_060953.1,2978214,3075476,-,1677.9,759,299,3075476,2978214
22255at7147,Complete,NC_060952.1,9591165,9594969,-,338.6,290,300,9594969,9591165
22333at7147,Complete,NC_060952.1,1533307,1534423,-,267.0,185,301,1534423,1533307
22334at7147,Complete,NC_060951.1,29459919,29460819,-,273.4,192,302,29460819,29459919
22418at7147,Complete,NC_060952.1,99293606,99295208,-,481.5,330,303,99295208,99293606
22449at7147,Complete,NC_060950.1,32450196,32453592,-,1721.6,884,304,32453592,32450196
22604at7147,Complete,NC_060952.1,5870706,5874265,-,973.1,849,305,5874265,5870706
22719at7147,Complete,NC_060953.1,63467280,63471554,-,1014.5,603,306,63471554,63467280
22815at7147,Complete,NC_060950.1,16679463,16691131,-,1651.6,900,307,16691131,16679463
23190at7147,Complete,NC_060954.1,1906547,1915337,-,1720.3,852,308,1915337,1906547
23197at7147,Complete,NC_060952.1,4209471,4210066,-,118.1,92,309,4210066,4209471
23278at7147,Complete,NC_060954.1,57877862,57890204,+,930.4,564,310,57877862,57890204
23365at7147,Complete,NC_060954.1,57761205,57763136,-,662.1,341,311,57763136,57761205
23560at7147,Complete,NC_060952.1,96741282,96743237,-,981.1,517,312,96743237,96741282
23846at7147,Complete,NC_060952.1,24565763,24568600,+,614.7,323,313,24565763,24568600
24160at7147,Complete,NC_060951.1,31182082,31207493,+,1957.0,1051,314,31182082,31207493
24342at7147,Complete,NC_060951.1,2581453,2586664,+,1218.5,697,315,2581453,2586664
24411at7147,Complete,NC_060954.1,42568140,42572733,-,1153.5,659,316,42572733,42568140
24444at7147,Complete,NC_060953.1,66856960,66858222,+,346.5,247,317,66856960,66858222
24557at7147,Complete,NC_060952.1,28597345,28599721,-,368.2,210,318,28599721,28597345
24690at7147,Complete,NC_060954.1,48087065,48097305,+,1209.5,1063,319,48087065,48097305
