busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
10522at7147,Complete,NC_088781.1,124963475,124969932,-,1258.4,676,141,124969932,124963475
10532at7147,Complete,NC_088781.1,59340972,59345221,-,792.3,392,142,59345221,59340972
10563at7147,Complete,NC_088780.1,49956990,49979945,+,3484.8,1589,143,49956990,49979945
10589at7147,Complete,NC_088784.1,65670144,65671241,+,535.9,361,144,65670144,65671241
10612at7147,Complete,NC_088781.1,116054348,116058025,-,1810.9,993,145,116058025,116054348
10620at7147,Complete,NC_088783.1,6534771,6537194,+,314.4,164,146,6534771,6537194
10654at7147,Complete,NC_088781.1,64641399,64642106,+,335.9,215,147,64641399,64642106
10709at7147,Complete,NC_088784.1,104109177,104111049,+,683.7,397,148,104109177,104111049
10730at7147,Complete,NC_088781.1,140316904,140318321,+,622.6,358,149,140316904,140318321
10821at7147,Complete,NC_088782.1,3588106,3589794,-,484.3,310,150,3589794,3588106
10911at7147,Complete,NC_088783.1,40852256,40856133,-,1356.5,912,151,40856133,40852256
11023at7147,Complete,NC_088781.1,24576862,24578474,+,838.2,483,152,24576862,24578474
11146at7147,Complete,NC_088780.1,39018950,39021264,-,1008.8,534,153,39021264,39018950
11268at7147,Complete,NC_088784.1,58730302,58731478,+,575.3,297,154,58730302,58731478
11292at7147,Complete,NC_088784.1,85034795,85037631,-,1123.0,670,155,85037631,85034795
11343at7147,Complete,NC_088784.1,24733652,24734972,-,479.9,278,156,24734972,24733652
11421at7147,Complete,NC_088784.1,37530908,37532320,+,805.6,430,157,37530908,37532320
11457at7147,Complete,NC_088780.1,158753580,158754434,-,372.1,204,158,158754434,158753580
11484at7147,Complete,NC_088783.1,21371381,21374451,-,892.5,699,159,21374451,21371381
11516at7147,Complete,NC_088784.1,4400758,4402213,-,669.0,397,160,4402213,4400758
11534at7147,Complete,NC_088783.1,50335805,50337315,-,722.3,357,161,50337315,50335805
11753at7147,Complete,NC_088781.1,69231459,69261080,+,638.8,317,162,69231459,69261080
11778at7147,Complete,NC_088781.1,60723981,60726142,-,426.7,256,163,60726142,60723981
11874at7147,Complete,NC_088780.1,118709098,118710345,-,536.2,301,164,118710345,118709098
11888at7147,Complete,NC_088784.1,74168393,74170179,-,226.1,111,165,74170179,74168393
11999at7147,Complete,NC_088784.1,96798866,96799645,-,552.1,258,166,96799645,96798866
12100at7147,Complete,NC_088783.1,69076584,69084680,-,1576.9,739,167,69084680,69076584
12116at7147,Complete,NC_088783.1,104051029,104109298,+,789.4,375,168,104051029,104109298
12219at7147,Complete,NC_088783.1,18661932,18663552,-,817.5,420,169,18663552,18661932
12226at7147,Complete,NC_088781.1,1463346,1464476,-,588.6,351,170,1464476,1463346
12283at7147,Complete,NC_088782.1,43714509,43717555,+,322.4,219,171,43714509,43717555
12285at7147,Complete,NC_088780.1,48357205,48357673,-,248.4,131,172,48357673,48357205
12361at7147,Complete,NC_088783.1,22579985,22582026,+,985.6,557,173,22579985,22582026
12492at7147,Complete,NC_088780.1,155718746,155720464,+,930.5,510,174,155718746,155720464
12531at7147,Complete,NC_088780.1,127911047,127922249,+,1616.3,1065,175,127911047,127922249
12652at7147,Complete,NC_088784.1,23405749,23407457,+,806.1,482,176,23405749,23407457
12759at7147,Complete,NC_088781.1,66500941,66501336,-,166.3,106,177,66501336,66500941
12796at7147,Complete,NC_088783.1,6187660,6191720,+,692.6,430,178,6187660,6191720
12973at7147,Complete,NC_088783.1,57298240,57299197,+,497.2,269,179,57298240,57299197
13052at7147,Complete,NC_088782.1,19595532,19606922,+,769.5,370,180,19595532,19606922
13055at7147,Complete,NC_088783.1,33482370,33483503,-,514.7,347,181,33483503,33482370
13056at7147,Complete,NC_088784.1,784828,786457,+,377.4,233,182,784828,786457
13145at7147,Complete,NC_088780.1,122086746,122087883,-,234.9,143,183,122087883,122086746
13207at7147,Complete,NC_088784.1,112974188,112974584,+,158.4,88,184,112974188,112974584
13389at7147,Complete,NC_088781.1,108349098,108358157,+,788.1,440,185,108349098,108358157
13497at7147,Complete,NC_088783.1,18409693,18410856,-,322.1,309,186,18410856,18409693
13588at7147,Complete,NC_088781.1,141941295,141946325,+,1249.0,708,187,141941295,141946325
13731at7147,Complete,NC_088780.1,20144396,20145265,+,490.9,287,188,20144396,20145265
13808at7147,Complete,NC_088780.1,120533164,120534576,-,730.1,400,189,120534576,120533164
13883at7147,Complete,NC_088783.1,33478281,33479516,-,863.2,403,190,33479516,33478281
13919at7147,Complete,NC_088784.1,108484202,108487731,-,1220.1,618,191,108487731,108484202
14042at7147,Complete,NC_088784.1,1262898,1266071,-,768.0,535,192,1266071,1262898
14054at7147,Complete,NC_088782.1,119910065,119913722,-,973.9,535,193,119913722,119910065
14119at7147,Complete,NC_088783.1,6537643,6540516,-,1078.3,590,194,6540516,6537643
14247at7147,Complete,NC_088781.1,137458517,137460151,-,831.9,428,195,137460151,137458517
14368at7147,Complete,NC_088782.1,100885701,100892225,+,586.9,377,196,100885701,100892225
14376at7147,Complete,NC_088782.1,52177423,52202671,+,3685.8,2618,197,52177423,52202671
14513at7147,Complete,NC_088780.1,134092619,134093134,-,249.0,156,198,134093134,134092619
14525at7147,Complete,NC_088781.1,4562792,4565788,+,1144.0,531,199,4562792,4565788
14621at7147,Complete,NC_088781.1,138494171,138497164,-,818.9,530,200,138497164,138494171
14633at7147,Complete,NC_088781.1,126169928,126221280,-,133.7,86,201,126221280,126169928
14661at7147,Complete,NC_088783.1,101630039,101633303,+,1080.8,556,202,101630039,101633303
14706at7147,Complete,NC_088782.1,119336300,119347848,+,986.5,536,203,119336300,119347848
14792at7147,Complete,NC_088780.1,28573551,28575376,-,999.4,514,204,28575376,28573551
14821at7147,Complete,NC_088784.1,110533309,110534018,+,326.5,185,205,110533309,110534018
15074at7147,Complete,NC_088781.1,60746986,60760561,+,2767.0,1787,206,60746986,60760561
15336at7147,Complete,NC_088782.1,11440023,11440641,+,169.8,140,207,11440023,11440641
15356at7147,Complete,NC_088780.1,13666233,13667015,-,432.0,251,208,13667015,13666233
15390at7147,Complete,NC_088784.1,17359386,17375011,+,844.3,398,209,17359386,17375011
15451at7147,Complete,NC_088784.1,106916594,106929438,-,759.4,351,210,106929438,106916594
15468at7147,Complete,NC_088784.1,33866503,33870773,+,486.6,264,211,33866503,33870773
15549at7147,Complete,NC_088781.1,58491856,58501525,-,1236.6,814,212,58501525,58491856
15597at7147,Complete,NC_088782.1,117750891,117752166,-,429.0,307,213,117752166,117750891
15662at7147,Complete,NC_088781.1,117055148,117056001,+,306.7,194,214,117055148,117056001
15771at7147,Complete,NC_088783.1,98313729,98387122,+,506.0,233,215,98313729,98387122
15909at7147,Complete,NC_088780.1,25523358,25526805,+,882.3,509,216,25523358,25526805
15956at7147,Complete,NC_088782.1,77407430,77426970,+,700.2,422,217,77407430,77426970
15977at7147,Complete,NC_088784.1,87793760,87799428,-,595.9,339,218,87799428,87793760
16128at7147,Complete,NC_088783.1,9368835,9375724,+,1385.4,625,219,9368835,9375724
16264at7147,Complete,NC_088781.1,48418227,48423285,+,804.9,434,220,48418227,48423285
16285at7147,Complete,NC_088780.1,1665131,1666093,+,492.8,282,221,1665131,1666093
16470at7147,Complete,NC_088780.1,167434226,167435519,-,482.5,295,222,167435519,167434226
16687at7147,Complete,NC_088780.1,25610245,25616815,-,744.1,511,223,25616815,25610245
16747at7147,Complete,NC_088780.1,20981306,20982115,+,412.7,218,224,20981306,20982115
16822at7147,Complete,NC_088784.1,13671501,13672572,-,454.7,277,225,13672572,13671501
16840at7147,Complete,NC_088783.1,16660687,16671076,+,387.2,245,226,16660687,16671076
16873at7147,Complete,NC_088784.1,18950208,18977724,+,379.4,218,227,18950208,18977724
16927at7147,Complete,NC_088783.1,20563785,20564505,-,207.3,121,228,20564505,20563785
16945at7147,Complete,NC_088783.1,83418665,83428618,-,1693.3,935,229,83428618,83418665
17073at7147,Complete,NC_088781.1,101254447,101265206,-,916.1,491,230,101265206,101254447
17231at7147,Complete,NC_088783.1,101099675,101107469,-,1073.1,542,231,101107469,101099675
17265at7147,Complete,NC_088782.1,113960393,113961966,+,362.8,196,232,113960393,113961966
17402at7147,Complete,NC_088782.1,15889751,15891851,-,599.6,355,233,15891851,15889751
17410at7147,Complete,NC_088781.1,20792019,20816340,-,1725.6,1005,234,20816340,20792019
17444at7147,Complete,NC_088783.1,15951835,15953925,+,771.7,467,235,15951835,15953925
17528at7147,Complete,NC_088780.1,163151502,163153694,-,388.7,222,236,163153694,163151502
17568at7147,Complete,NC_088781.1,41776562,41777668,+,263.0,185,237,41776562,41777668
17603at7147,Complete,NC_088781.1,6914427,6920658,-,779.8,545,238,6920658,6914427
17608at7147,Complete,NC_088781.1,5211072,5212162,+,466.4,264,239,5211072,5212162
17630at7147,Complete,NC_088780.1,105672245,105673600,-,543.6,331,240,105673600,105672245
17649at7147,Complete,NC_088783.1,111697089,111701697,+,1624.0,857,241,111697089,111701697
17672at7147,Complete,NC_088780.1,101800914,101801794,-,193.8,105,242,101801794,101800914
17711at7147,Complete,NC_088781.1,26786549,26795103,-,674.9,331,243,26795103,26786549
17793at7147,Complete,NC_088781.1,11047219,11054200,-,1933.1,1016,244,11054200,11047219
17796at7147,Complete,NC_088782.1,46419433,46454146,-,1318.3,737,245,46454146,46419433
17799at7147,Complete,NC_088783.1,36975569,36984556,+,1122.4,857,246,36975569,36984556
17888at7147,Complete,NC_088781.1,103567470,103571997,+,331.3,208,247,103567470,103571997
17896at7147,Complete,NC_088783.1,121021262,121089673,+,2284.3,1084,248,121021262,121089673
17953at7147,Complete,NC_088783.1,104238279,104253964,-,1039.2,597,249,104253964,104238279
17982at7147,Complete,NC_088784.1,103777878,103778672,-,480.2,247,250,103778672,103777878
17984at7147,Complete,NC_088780.1,139541375,139541902,+,179.9,114,251,139541375,139541902
18006at7147,Complete,NC_088784.1,42776355,42785724,-,2461.8,1160,252,42785724,42776355
18027at7147,Complete,NC_088783.1,83387206,83401915,-,782.9,367,253,83401915,83387206
18028at7147,Complete,NC_088782.1,27951431,27953290,+,633.5,436,254,27951431,27953290
18059at7147,Complete,NC_088780.1,119163188,119174769,+,2484.0,1408,255,119163188,119174769
18072at7147,Complete,NC_088782.1,96333848,96336416,-,867.3,461,256,96336416,96333848
18472at7147,Complete,NC_088781.1,45511999,45512853,-,377.3,167,257,45512853,45511999
18484at7147,Complete,NC_088781.1,59307704,59309566,+,723.3,361,258,59307704,59309566
18515at7147,Complete,NC_088780.1,156405920,156407176,-,166.7,173,259,156407176,156405920
18923at7147,Complete,NC_088784.1,77313557,77336577,+,426.9,293,260,77313557,77336577
19144at7147,Complete,NC_088783.1,41745225,41748514,-,973.6,631,261,41748514,41745225
19212at7147,Complete,NC_088783.1,2174237,2184073,-,150.2,86,262,2184073,2174237
19395at7147,Complete,NC_088783.1,100173056,100174732,+,1081.9,499,263,100173056,100174732
19684at7147,Complete,NC_088780.1,168794322,168795406,+,209.7,107,264,168794322,168795406
19729at7147,Complete,NC_088782.1,43052759,43054399,-,795.1,442,265,43054399,43052759
19746at7147,Complete,NC_088784.1,104030819,104034586,-,796.4,400,266,104034586,104030819
19750at7147,Complete,NC_088782.1,129852116,129857955,+,216.4,134,267,129852116,129857955
19787at7147,Complete,NC_088780.1,70777716,70863900,+,308.7,196,268,70777716,70863900
19873at7147,Complete,NC_088780.1,39146661,39156938,+,3251.8,2178,269,39146661,39156938
20074at7147,Complete,NC_088780.1,17474123,17481267,+,1439.9,817,270,17474123,17481267
20189at7147,Complete,NC_088782.1,2505357,2508490,+,707.3,453,271,2505357,2508490
20309at7147,Complete,NC_088782.1,115649677,115650471,-,526.6,226,272,115650471,115649677
20384at7147,Complete,NC_088783.1,100427393,100428526,-,349.0,250,273,100428526,100427393
20583at7147,Complete,NC_088782.1,39546607,39552218,+,764.6,475,274,39546607,39552218
20633at7147,Complete,NC_088781.1,39934530,39937183,-,855.6,574,275,39937183,39934530
20674at7147,Complete,NC_088782.1,14450109,14479635,+,1001.0,496,276,14450109,14479635
20729at7147,Complete,NC_088781.1,117114050,117169052,+,965.8,543,277,117114050,117169052
20769at7147,Complete,NC_088780.1,31404229,31405167,+,441.7,249,278,31404229,31405167
20821at7147,Complete,NC_088781.1,19938749,19982256,-,782.3,442,279,19982256,19938749
21072at7147,Complete,NC_088781.1,56980893,57024600,-,1447.6,809,280,57024600,56980893
21190at7147,Complete,NC_088784.1,6175599,6178572,+,1134.7,742,281,6175599,6178572
21253at7147,Complete,NC_088781.1,69479449,69495669,+,1522.2,999,282,69479449,69495669
21351at7147,Complete,NC_088781.1,6352298,6370803,-,648.0,353,283,6370803,6352298
21439at7147,Complete,NC_088780.1,9221521,9223191,-,532.3,393,284,9223191,9221521
21468at7147,Complete,NC_088784.1,2480179,2482614,+,356.4,397,285,2480179,2482614
21503at7147,Complete,NC_088782.1,128397636,128398456,-,320.0,206,286,128398456,128397636
21508at7147,Complete,NC_088780.1,162825364,162830274,-,605.5,380,287,162830274,162825364
21581at7147,Complete,NC_088782.1,4014188,4017918,-,2058.2,1034,288,4017918,4014188
21585at7147,Complete,NC_088780.1,20722254,20726986,+,1450.8,857,289,20722254,20726986
21605at7147,Complete,NC_088782.1,34893740,34895920,-,396.4,224,290,34895920,34893740
21773at7147,Complete,NC_088781.1,138582927,138587187,-,692.6,514,291,138587187,138582927
21818at7147,Complete,NC_088781.1,1055918,1068386,-,171.1,110,292,1068386,1055918
21852at7147,Complete,NC_088781.1,45309417,45310487,-,568.1,316,293,45310487,45309417
21918at7147,Complete,NC_088783.1,7499070,7517752,-,1520.4,825,294,7517752,7499070
21939at7147,Complete,NC_088782.1,40191666,40192646,-,393.8,246,295,40192646,40191666
22024at7147,Complete,NC_088782.1,67998015,68002332,+,1017.2,625,296,67998015,68002332
22088at7147,Complete,NC_088782.1,126752298,126900065,+,1764.7,802,297,126752298,126900065
22255at7147,Complete,NC_088780.1,122942057,122946273,+,334.2,291,298,122942057,122946273
22333at7147,Complete,NC_088780.1,169992105,169993254,+,297.1,185,299,169992105,169993254
22334at7147,Complete,NC_088783.1,69390154,69390885,+,267.6,192,300,69390154,69390885
22418at7147,Complete,NC_088780.1,4797063,4798666,+,473.5,330,301,4797063,4798666
22449at7147,Complete,NC_088781.1,28901563,28913423,-,1769.5,917,302,28913423,28901563
22604at7147,Complete,NC_088780.1,161570311,161573853,+,967.5,847,303,161570311,161573853
22719at7147,Complete,NC_088782.1,58998766,59001977,-,1006.5,603,304,59001977,58998766
22815at7147,Complete,NC_088781.1,24059373,24071171,-,1643.1,900,305,24071171,24059373
23190at7147,Complete,NC_088784.1,3909640,3950012,-,1729.5,852,306,3950012,3909640
23197at7147,Complete,NC_088780.1,164566857,164567446,+,122.4,89,307,164566857,164567446
23278at7147,Complete,NC_088784.1,103982173,103998072,+,927.7,564,308,103982173,103998072
23365at7147,Complete,NC_088784.1,103771840,103774696,-,661.5,341,309,103774696,103771840
23560at7147,Complete,NC_088780.1,9595300,9597258,+,987.3,520,310,9595300,9597258
23846at7147,Complete,NC_088780.1,115862446,115864411,+,609.6,325,311,115862446,115864411
24160at7147,Complete,NC_088783.1,65869501,65914441,-,1939.9,1052,312,65914441,65869501
24342at7147,Complete,NC_088783.1,119235688,119243516,-,1218.6,697,313,119243516,119235688
24411at7147,Complete,NC_088784.1,74011467,74015178,-,1309.4,717,314,74015178,74011467
24444at7147,Complete,NC_088782.1,6300779,6302044,-,342.3,244,315,6302044,6300779
