busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
17410at7147,Complete,NC_051849.1,134878635,134911758,-,1551.6,981,234,134911758,134878635
17444at7147,Complete,NC_051853.1,70663478,70670050,+,741.8,466,235,70663478,70670050
17528at7147,Complete,NC_051851.1,74078912,74087309,+,334.6,222,236,74078912,74087309
17568at7147,Complete,NC_051851.1,158776163,158776999,+,159.7,179,237,158776163,158776999
17603at7147,Complete,NC_051849.1,155163912,155174087,+,729.3,523,238,155163912,155174087
17649at7147,Complete,NC_051852.1,56137556,56158310,+,1505.9,855,241,56137556,56158310
17672at7147,Complete,NC_051851.1,153517608,153518177,+,185.6,105,242,153517608,153518177
17711at7147,Complete,NC_051849.1,216462395,216469194,-,637.6,331,243,216469194,216462395
17793at7147,Complete,NC_051851.1,110173446,110250074,+,1746.2,1015,244,110173446,110250074
17796at7147,Complete,NC_051850.1,96771848,96785345,+,1221.9,736,245,96771848,96785345
17799at7147,Complete,NC_051854.1,38575393,38597414,-,843.6,776,246,38597414,38575393
17888at7147,Complete,NC_051853.1,76792365,76815407,+,326.3,203,247,76792365,76815407
17896at7147,Complete,NC_051852.1,10095036,10152526,-,2206.0,1084,248,10152526,10095036
17953at7147,Complete,NC_051852.1,2910573,2923499,-,1032.7,597,249,2923499,2910573
17982at7147,Complete,NC_051849.1,37033269,37034399,+,459.9,239,250,37033269,37034399
17984at7147,Complete,NC_051854.1,90098279,90122088,+,154.9,115,251,90098279,90122088
18006at7147,Complete,NC_051852.1,160714035,160734808,+,2417.7,1160,252,160714035,160734808
18027at7147,Complete,NC_051852.1,35233027,35256040,-,757.0,367,253,35256040,35233027
18028at7147,Complete,NC_051850.1,14575336,14581747,-,426.3,371,254,14581747,14575336
18059at7147,Complete,NC_051850.1,14031735,14060603,-,2288.6,1403,255,14060603,14031735
18072at7147,Complete,NC_051850.1,63171676,63180833,+,579.6,389,256,63171676,63180833
18472at7147,Complete,NC_051849.1,135190976,135191685,+,355.5,165,257,135190976,135191685
18484at7147,Complete,NC_051849.1,198734263,198735440,+,646.1,354,258,198734263,198735440
18515at7147,Complete,NC_051851.1,35547656,35548642,+,149.0,142,259,35547656,35548642
19144at7147,Complete,NC_051852.1,8162066,8182457,-,900.4,632,261,8182457,8162066
19395at7147,Complete,NC_051853.1,62175244,62177122,-,1016.8,499,263,62177122,62175244
19684at7147,Complete,NC_051851.1,87784763,87785563,-,201.9,103,264,87785563,87784763
19729at7147,Complete,NC_051850.1,80243740,80245666,+,683.6,441,265,80243740,80245666
19746at7147,Complete,NC_051849.1,29788036,29789637,-,728.5,388,266,29789637,29788036
19750at7147,Complete,NC_051850.1,59211151,59235189,+,206.8,134,267,59211151,59235189
19787at7147,Complete,NC_051853.1,55369659,55376211,-,308.5,195,268,55376211,55369659
19873at7147,Complete,NC_051854.1,22868575,22892112,+,2598.1,2167,269,22868575,22892112
20074at7147,Complete,NC_051854.1,85972601,85997002,-,1308.5,818,270,85997002,85972601
20189at7147,Complete,NC_051850.1,144896392,144905124,+,623.7,451,271,144896392,144905124
20309at7147,Complete,NC_051850.1,4534005,4534790,-,519.4,228,272,4534790,4534005
20384at7147,Complete,NC_051853.1,15692266,15701413,-,332.3,250,273,15701413,15692266
20583at7147,Complete,NC_051850.1,145882100,145890598,+,734.0,475,274,145882100,145890598
20633at7147,Complete,NC_051852.1,71822934,71854752,-,677.2,574,275,71854752,71822934
20674at7147,Complete,NC_051850.1,180129651,180224950,+,852.5,495,276,180129651,180224950
20729at7147,Complete,NC_051851.1,143958671,143981260,+,847.0,511,277,143958671,143981260
20769at7147,Complete,NC_051849.1,141009524,141031037,+,409.9,231,278,141009524,141031037
20821at7147,Complete,NC_051849.1,187051676,187090141,-,801.7,434,279,187090141,187051676
21072at7147,Complete,NC_051849.1,189887666,189968153,-,1372.1,813,280,189968153,189887666
21190at7147,Complete,NC_051852.1,159346883,159353412,-,1180.4,766,281,159353412,159346883
21253at7147,Complete,NC_051851.1,152608554,152627711,+,1303.9,993,282,152608554,152627711
21351at7147,Complete,NC_051849.1,203024998,203081866,-,619.8,349,283,203081866,203024998
21439at7147,Complete,NC_051854.1,24654371,24662642,-,476.0,394,284,24662642,24654371
21468at7147,Complete,NC_051854.1,3636137,3651483,+,261.9,371,285,3636137,3651483
21503at7147,Complete,NC_051850.1,140887888,140888695,-,316.6,210,286,140888695,140887888
21508at7147,Complete,NC_051855.1,14627483,14628870,-,443.8,374,287,14628870,14627483
21581at7147,Complete,NC_051850.1,122509696,122521027,-,1964.5,1036,288,122521027,122509696
21585at7147,Complete,NC_051854.1,79757225,79767604,-,1220.3,821,289,79767604,79757225
21605at7147,Complete,NC_051850.1,98933954,98942991,-,364.3,226,290,98942991,98933954
21773at7147,Complete,NC_051852.1,75135853,75138878,+,652.6,501,291,75135853,75138878
21818at7147,Complete,NC_051854.1,134945,139008,+,139.3,110,292,134945,139008
21852at7147,Complete,NC_051849.1,135079328,135080209,+,523.9,316,293,135079328,135080209
21918at7147,Complete,NC_051850.1,37791108,37839807,-,1482.4,825,294,37839807,37791108
21939at7147,Complete,NC_051850.1,146695835,146696767,+,394.2,244,295,146695835,146696767
22024at7147,Complete,NC_051850.1,115891007,115906695,-,900.3,588,296,115906695,115891007
22088at7147,Complete,NC_051850.1,31050473,31131390,-,1616.1,771,297,31131390,31050473
22255at7147,Complete,NC_051851.1,16531834,16533474,-,280.2,258,298,16533474,16531834
22333at7147,Complete,NC_051851.1,77184385,77185236,+,260.5,185,299,77184385,77185236
22334at7147,Complete,NC_051852.1,139960587,139961477,+,203.4,178,300,139960587,139961477
22418at7147,Complete,NC_051854.1,22855392,22867721,-,461.2,330,301,22867721,22855392
22449at7147,Complete,NC_051849.1,214066294,214077182,+,1758.7,912,302,214066294,214077182
22604at7147,Complete,NC_051853.1,94286934,94296140,+,808.7,816,303,94286934,94296140
22719at7147,Complete,NC_051850.1,146824796,146836661,+,940.7,597,304,146824796,146836661
22815at7147,Complete,NC_051852.1,80772668,80786637,-,1582.3,899,305,80786637,80772668
23190at7147,Complete,NC_051852.1,133237796,133273877,+,1476.1,767,306,133237796,133273877
23278at7147,Complete,NC_051849.1,44325869,44376407,+,928.1,564,308,44325869,44376407
23365at7147,Complete,NC_051849.1,59741875,59749919,-,646.3,338,309,59749919,59741875
23560at7147,Complete,NC_051851.1,158866774,159043653,+,941.3,523,310,158866774,159043653
23846at7147,Complete,NC_051851.1,19066409,19067684,+,584.2,321,311,19066409,19067684
24160at7147,Complete,NC_051853.1,78203077,78253536,-,1728.7,1053,312,78253536,78203077
24342at7147,Complete,NC_051852.1,37832112,37900290,+,1172.4,697,313,37832112,37900290
24411at7147,Complete,NC_051849.1,31374438,31387123,+,1159.5,673,314,31374438,31387123
24444at7147,Complete,NC_051850.1,167093008,167094036,-,364.0,242,315,167094036,167093008
24557at7147,Complete,NC_051851.1,99401930,99403191,-,288.2,206,316,99403191,99401930
24690at7147,Complete,NC_051849.1,102691126,102702556,+,1051.3,1062,317,102691126,102702556
24767at7147,Complete,NC_051852.1,126094394,126108742,+,514.4,403,318,126094394,126108742
24982at7147,Complete,NC_051850.1,141501179,141504727,-,990.6,574,319,141504727,141501179
25034at7147,Complete,NC_051852.1,167147342,167155535,+,1332.0,710,320,167147342,167155535
25045at7147,Complete,NC_051852.1,30482928,30484079,-,481.1,394,322,30484079,30482928
25091at7147,Complete,NC_051851.1,160500141,160501451,-,553.8,322,323,160501451,160500141
25119at7147,Complete,NC_051849.1,206925988,206926964,-,244.8,126,324,206926964,206925988
25176at7147,Complete,NC_051849.1,151803798,151808224,-,332.9,228,325,151808224,151803798
25297at7147,Complete,NC_051849.1,162307755,162324747,+,148.3,138,326,162307755,162324747
25365at7147,Complete,NC_051853.1,33990332,33999205,-,384.5,252,327,33999205,33990332
25380at7147,Complete,NC_051849.1,209816290,209817778,+,326.3,276,328,209816290,209817778
25381at7147,Complete,NC_051851.1,35230002,35245579,-,791.3,905,329,35245579,35230002
