busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
5433at7147,Complete,NC_068937.1,129004755,129005897,-,349.7,223,84,129005897,129004755
5488at7147,Complete,NC_068937.1,12654508,12659873,+,185.7,240,85,12654508,12659873
5711at7147,Complete,NW_026292842.1,65019,72813,+,439.1,358,87,65019,72813
5723at7147,Complete,NC_068939.1,168814369,168824946,+,379.7,274,88,168814369,168824946
5768at7147,Complete,NC_068939.1,61040862,61042177,-,339.7,315,89,61042177,61040862
5780at7147,Complete,NC_068938.1,184819173,184820836,-,664.7,449,90,184820836,184819173
5845at7147,Complete,NC_068938.1,104162803,104164760,+,659.3,534,91,104162803,104164760
5858at7147,Complete,NC_068937.1,137775114,137775722,+,237.5,206,92,137775114,137775722
5978at7147,Complete,NC_068938.1,15274790,15276739,-,964.5,527,93,15276739,15274790
6130at7147,Complete,NC_068938.1,219339046,219339706,+,212.7,169,94,219339046,219339706
6240at7147,Complete,NC_068938.1,108851734,108863512,+,782.7,422,95,108851734,108863512
6256at7147,Complete,NC_068939.1,48055367,48057459,+,924.9,664,96,48055367,48057459
6718at7147,Complete,NC_068938.1,108508582,108511558,-,813.9,538,97,108511558,108508582
6736at7147,Complete,NC_068938.1,156122478,156124211,-,971.9,459,98,156124211,156122478
6974at7147,Complete,NC_068937.1,134129512,134139335,-,1011.5,522,99,134139335,134129512
7054at7147,Complete,NC_068939.1,164010440,164036065,+,497.1,272,100,164010440,164036065
7326at7147,Complete,NC_068939.1,45851596,45854556,-,1252.3,907,101,45854556,45851596
7353at7147,Complete,NC_068938.1,156103254,156119179,+,1026.9,698,102,156103254,156119179
7355at7147,Complete,NC_068937.1,128296693,128298195,-,916.1,478,103,128298195,128296693
7470at7147,Complete,NC_068939.1,182241215,182242152,+,319.2,150,104,182241215,182242152
7527at7147,Complete,NC_068937.1,121611968,121624397,-,709.7,333,105,121624397,121611968
7563at7147,Complete,NC_068937.1,4063132,4077649,+,2224.3,1103,106,4063132,4077649
7677at7147,Complete,NC_068937.1,100694439,100742349,-,610.2,334,107,100742349,100694439
7798at7147,Complete,NC_068939.1,39491542,39503264,+,474.8,226,109,39491542,39503264
7971at7147,Complete,NC_068938.1,211399879,211404115,-,1009.7,492,110,211404115,211399879
8005at7147,Complete,NC_068938.1,217532873,217536396,+,794.4,422,111,217532873,217536396
8016at7147,Complete,NC_068939.1,105827655,105835624,-,1538.6,901,112,105835624,105827655
8037at7147,Complete,NC_068937.1,118882871,118901412,+,2293.7,995,113,118882871,118901412
8079at7147,Complete,NC_068939.1,184659431,184687066,+,2164.3,1070,114,184659431,184687066
8161at7147,Complete,NC_068937.1,134308425,134310591,-,791.3,700,115,134310591,134308425
8234at7147,Complete,NC_068938.1,15615623,15619734,+,716.0,532,116,15615623,15619734
8348at7147,Complete,NC_068938.1,41521027,41526964,-,638.3,391,117,41526964,41521027
8364at7147,Complete,NC_068939.1,106755561,106763008,+,354.5,229,118,106755561,106763008
8456at7147,Complete,NC_068937.1,3351420,3355367,-,442.6,339,120,3355367,3351420
8734at7147,Duplicated,NC_068937.1,61789073,61848471,-,1124.8,870,121,61848471,61789073
8734at7147,Duplicated,NC_068937.1,62934538,62993637,+,1124.4,868,122,62934538,62993637
8741at7147,Complete,NC_068938.1,72258059,72265172,-,529.6,398,123,72265172,72258059
8776at7147,Complete,NC_068938.1,459167,461766,-,296.1,248,124,461766,459167
8933at7147,Complete,NC_068938.1,184967089,184968829,-,1085.7,542,126,184968829,184967089
8977at7147,Complete,NC_068938.1,40189200,40209385,-,930.5,518,128,40209385,40189200
9125at7147,Complete,NC_068938.1,131631204,131648914,+,1806.1,1017,129,131631204,131648914
9191at7147,Complete,NC_068938.1,192361975,192363102,+,475.9,302,130,192361975,192363102
9356at7147,Complete,NC_068937.1,95402346,95403861,+,434.5,311,131,95402346,95403861
9394at7147,Complete,NC_068938.1,163832181,163842570,+,622.1,324,132,163832181,163842570
9406at7147,Complete,NC_068937.1,2552364,2585253,+,312.4,177,133,2552364,2585253
9425at7147,Complete,NC_068939.1,154639811,154640902,-,400.1,366,134,154640902,154639811
9487at7147,Complete,NC_068938.1,50224746,50226203,+,600.3,410,135,50224746,50226203
9678at7147,Complete,NC_068938.1,108782422,108784199,+,980.2,475,136,108782422,108784199
9921at7147,Complete,NC_068939.1,36075474,36129770,-,332.8,240,137,36129770,36075474
9938at7147,Complete,NC_068939.1,82812052,82847089,-,4648.1,3084,138,82847089,82812052
10055at7147,Complete,NC_068939.1,129577054,129594399,-,1017.9,499,139,129594399,129577054
10097at7147,Complete,NC_068938.1,46340223,46341232,+,559.1,296,140,46340223,46341232
10198at7147,Complete,NC_068938.1,22531748,22533210,-,859.1,394,141,22533210,22531748
10247at7147,Complete,NC_068938.1,83758625,83812975,+,2246.5,1231,142,83758625,83812975
10408at7147,Complete,NC_068937.1,117847851,117856170,+,230.3,160,144,117847851,117856170
10443at7147,Complete,NC_068938.1,213897478,213902299,+,1656.7,1094,145,213897478,213902299
10456at7147,Complete,NC_068937.1,102680711,102681496,-,391.2,267,146,102681496,102680711
10532at7147,Complete,NC_068938.1,90883716,90885509,-,762.4,393,148,90885509,90883716
10563at7147,Complete,NC_068939.1,134029555,134044859,-,2936.8,1395,149,134044859,134029555
10589at7147,Complete,NC_068939.1,56470009,56471115,+,422.5,345,150,56470009,56471115
10612at7147,Complete,NC_068937.1,34623081,34626633,-,1686.3,991,151,34626633,34623081
10620at7147,Complete,NC_068937.1,53563107,53568064,+,265.2,165,152,53563107,53568064
10654at7147,Complete,NC_068938.1,2145286,2145990,+,191.1,205,153,2145286,2145990
10709at7147,Complete,NC_068939.1,5162605,5164123,+,561.8,397,154,5162605,5164123
10821at7147,Complete,NC_068939.1,70560200,70562180,-,509.7,316,156,70562180,70560200
11023at7147,Complete,NC_068938.1,194501701,194503225,+,692.0,480,158,194501701,194503225
11268at7147,Complete,NC_068938.1,9338115,9339157,+,534.1,280,160,9338115,9339157
11292at7147,Complete,NC_068939.1,30652022,30654392,-,984.4,670,161,30654392,30652022
11343at7147,Complete,NC_068938.1,164038494,164043752,-,422.4,270,162,164043752,164038494
11421at7147,Complete,NC_068938.1,202216715,202220842,-,668.0,429,163,202220842,202216715
11484at7147,Complete,NC_068937.1,4112342,4118822,+,579.3,713,165,4112342,4118822
11516at7147,Complete,NC_068938.1,200028865,200035727,-,604.8,391,166,200035727,200028865
11534at7147,Complete,NC_068938.1,81868319,81872936,+,651.8,357,167,81868319,81872936
11753at7147,Complete,NC_068938.1,93837292,93872508,+,569.8,317,168,93837292,93872508
11778at7147,Complete,NC_068938.1,19642084,19650845,+,344.0,257,169,19642084,19650845
11874at7147,Complete,NC_068937.1,37100268,37101351,+,471.9,293,170,37100268,37101351
11888at7147,Complete,NC_068939.1,70606301,70606785,+,198.5,109,171,70606301,70606785
11999at7147,Complete,NC_068939.1,94750963,94751802,+,533.3,257,172,94750963,94751802
12100at7147,Complete,NC_068937.1,40906737,40966313,+,1474.0,724,173,40906737,40966313
12116at7147,Complete,NC_068939.1,111918610,111930611,+,763.2,375,174,111918610,111930611
12219at7147,Complete,NC_068937.1,24739839,24741240,-,800.2,409,175,24741240,24739839
12226at7147,Duplicated,NC_068938.1,1756572,1757609,+,453.3,345,176,1756572,1757609
12226at7147,Duplicated,NC_068938.1,1707781,1708803,+,457.0,343,177,1707781,1708803
12283at7147,Complete,NC_068939.1,93216154,93217273,+,262.3,219,178,93216154,93217273
12285at7147,Complete,NC_068939.1,169250465,169251132,-,194.2,125,179,169251132,169250465
12361at7147,Complete,NC_068937.1,40026296,40028261,+,838.6,556,180,40026296,40028261
12492at7147,Complete,NC_068938.1,164121102,164151446,-,834.4,502,181,164151446,164121102
12531at7147,Complete,NC_068937.1,127322664,127325725,+,940.9,1004,182,127322664,127325725
12652at7147,Duplicated,NC_068938.1,200036244,200037824,+,737.2,482,183,200036244,200037824
12652at7147,Duplicated,NC_068938.1,199969911,199971356,+,703.7,459,184,199969911,199971356
12759at7147,Complete,NC_068938.1,109938949,109939347,+,111.3,106,185,109938949,109939347
12796at7147,Complete,NC_068937.1,7019113,7024086,-,639.9,430,186,7024086,7019113
12973at7147,Complete,NC_068937.1,41454701,41455560,+,460.5,239,187,41454701,41455560
13052at7147,Complete,NC_068939.1,83960002,83998140,+,733.6,368,188,83960002,83998140
13055at7147,Complete,NC_068937.1,85441652,85442894,+,331.6,335,189,85441652,85442894
13056at7147,Complete,NC_068939.1,183014910,183018560,+,334.3,232,190,183014910,183018560
13145at7147,Complete,NC_068937.1,20190752,20191544,-,203.2,142,191,20191544,20190752
13207at7147,Complete,NC_068939.1,24672946,24680824,+,136.9,84,192,24672946,24680824
13389at7147,Complete,NC_068938.1,56733023,56734603,+,671.6,440,193,56733023,56734603
13497at7147,Complete,NC_068938.1,146576147,146577469,+,218.0,298,194,146576147,146577469
13588at7147,Complete,NC_068938.1,101335389,101352054,-,1151.7,705,195,101352054,101335389
13731at7147,Complete,NC_068939.1,117937414,117938404,+,351.8,285,196,117937414,117938404
13808at7147,Complete,NC_068937.1,19009281,19010548,+,639.3,397,197,19009281,19010548
13883at7147,Complete,NC_068938.1,159163460,159165142,-,810.1,399,198,159165142,159163460
13919at7147,Complete,NC_068938.1,22114818,22121009,-,1011.8,515,199,22121009,22114818
14042at7147,Duplicated,NC_068937.1,33982701,33985089,-,685.0,536,200,33985089,33982701
14042at7147,Duplicated,NC_068937.1,33578107,33580510,+,683.5,536,201,33578107,33580510
14054at7147,Complete,NC_068938.1,126378986,126391251,+,924.3,534,202,126378986,126391251
14247at7147,Complete,NC_068938.1,56821411,56826715,+,711.6,425,204,56821411,56826715
14368at7147,Complete,NC_068938.1,223512914,223514366,-,497.1,376,205,223514366,223512914
14376at7147,Complete,NC_068937.1,125179455,125191636,-,2893.5,2632,206,125191636,125179455
14525at7147,Complete,NC_068938.1,1231560,1237549,+,1106.4,528,208,1231560,1237549
14621at7147,Complete,NC_068938.1,108491090,108493161,-,765.1,550,209,108493161,108491090
14633at7147,Complete,NC_068938.1,68953331,68965056,+,104.4,80,210,68953331,68965056
14661at7147,Complete,NC_068938.1,200809876,200825510,+,937.8,556,211,200809876,200825510
14706at7147,Complete,NC_068939.1,55791574,55807840,+,879.1,534,212,55791574,55807840
14792at7147,Complete,NC_068939.1,115210422,115212242,+,939.0,524,213,115210422,115212242
14821at7147,Complete,NC_068937.1,90768766,90769481,+,306.9,185,214,90768766,90769481
15074at7147,Complete,NC_068939.1,89858817,89873564,-,2359.7,1786,215,89873564,89858817
15336at7147,Complete,NC_068939.1,22785425,22785931,-,148.4,131,216,22785931,22785425
15356at7147,Complete,NC_068939.1,124319400,124320206,+,302.8,240,217,124319400,124320206
15390at7147,Complete,NC_068938.1,132044225,132100435,-,799.3,398,218,132100435,132044225
15451at7147,Complete,NC_068938.1,19015997,19086353,-,715.1,330,219,19086353,19015997
15468at7147,Complete,NC_068938.1,187554787,187560794,+,358.5,253,220,187554787,187560794
15549at7147,Complete,NW_026292941.1,2469,5209,+,721.6,805,221,2469,5209
15597at7147,Complete,NC_068938.1,133660083,133661149,-,346.9,306,222,133661149,133660083
15662at7147,Complete,NC_068938.1,66967404,66968202,-,266.7,194,223,66968202,66967404
15909at7147,Complete,NC_068939.1,142645573,142647105,+,787.8,497,225,142645573,142647105
15956at7147,Complete,NC_068938.1,223525104,223533659,-,615.2,423,226,223533659,223525104
15977at7147,Complete,NC_068938.1,121746702,121818246,+,477.3,305,227,121746702,121818246
16128at7147,Complete,NC_068937.1,120437751,120458955,+,1297.4,612,228,120437751,120458955
16264at7147,Complete,NC_068938.1,107552638,107555117,-,636.6,429,229,107555117,107552638
16285at7147,Complete,NC_068939.1,166482087,166482998,+,431.6,281,230,166482087,166482998
16687at7147,Complete,NC_068939.1,162821854,162834989,+,629.2,483,232,162821854,162834989
16822at7147,Complete,NC_068938.1,201693639,201695050,-,366.2,275,234,201695050,201693639
16840at7147,Complete,NC_068937.1,52978458,52979796,+,319.5,245,235,52978458,52979796
16873at7147,Complete,NC_068938.1,217296118,217306734,-,363.8,213,236,217306734,217296118
16927at7147,Complete,NC_068939.1,159003704,159004324,-,181.4,119,237,159004324,159003704
17073at7147,Complete,NC_068938.1,37946877,37955722,+,858.1,490,239,37946877,37955722
17231at7147,Complete,NC_068938.1,150476528,150498005,-,932.9,542,240,150498005,150476528
17265at7147,Complete,NC_068937.1,75623199,75625170,+,310.9,193,241,75623199,75625170
17402at7147,Complete,NC_068939.1,22798838,22801074,+,566.4,344,242,22798838,22801074
17410at7147,Complete,NC_068938.1,53663404,53687449,-,1612.5,1010,243,53687449,53663404
17444at7147,Complete,NC_068937.1,135450507,135452229,-,726.9,467,244,135452229,135450507
17528at7147,Complete,NC_068937.1,113688871,113694812,-,342.4,222,245,113694812,113688871
17568at7147,Complete,NC_068938.1,39308350,39309015,+,156.0,184,246,39308350,39309015
17603at7147,Complete,NC_068938.1,101748104,101749731,+,656.3,505,247,101748104,101749731
17608at7147,Complete,NC_068938.1,28581061,28588566,+,411.1,267,248,28581061,28588566
17630at7147,Complete,NC_068937.1,94151604,94152809,+,478.8,317,249,94151604,94152809
17649at7147,Complete,NC_068939.1,106840588,106845073,-,1436.3,857,250,106845073,106840588
17672at7147,Complete,NC_068937.1,104310628,104310987,+,173.0,96,251,104310628,104310987
17711at7147,Complete,NC_068938.1,72932279,72941452,+,648.0,330,252,72932279,72941452
17793at7147,Complete,NC_068937.1,129050314,129081233,-,1745.8,989,253,129081233,129050314
17796at7147,Complete,NC_068939.1,81936656,81965026,-,1223.5,737,254,81965026,81936656
17799at7147,Complete,NC_068939.1,185231578,185266056,-,898.8,837,255,185266056,185231578
17888at7147,Complete,NC_068937.1,43876886,43881496,+,266.0,205,256,43876886,43881496
17896at7147,Complete,NC_068939.1,165748794,165885270,-,2182.8,1075,257,165885270,165748794
17953at7147,Complete,NC_068939.1,121673507,121689940,+,863.6,597,258,121673507,121689940
17982at7147,Complete,NC_068939.1,4012676,4013500,+,430.5,238,259,4012676,4013500
17984at7147,Complete,NC_068937.1,45806873,45819443,+,90.3,109,260,45806873,45819443
18006at7147,Complete,NW_026292926.1,4430,17524,+,2370.9,1157,261,4430,17524
18027at7147,Complete,NC_068939.1,127148395,127195210,-,750.2,376,262,127195210,127148395
18028at7147,Complete,NC_068939.1,17145141,17146565,+,339.0,420,263,17145141,17146565
18059at7147,Complete,NC_068939.1,31106002,31173850,-,2038.6,1406,264,31173850,31106002
18072at7147,Complete,NC_068939.1,62019036,62077818,+,811.0,460,265,62019036,62077818
18472at7147,Complete,NC_068938.1,15243518,15245956,-,368.3,164,266,15245956,15243518
18484at7147,Complete,NC_068938.1,66852392,66862657,+,639.1,350,267,66852392,66862657
18515at7147,Complete,NC_068937.1,101758172,101759416,-,123.1,176,268,101759416,101758172
18923at7147,Complete,NC_068939.1,35793872,35798274,+,289.6,256,269,35793872,35798274
19212at7147,Complete,NC_068937.1,26513697,26514307,+,82.6,72,271,26513697,26514307
19395at7147,Complete,NC_068937.1,10759749,10761384,+,965.6,475,272,10759749,10761384
19684at7147,Complete,NC_068937.1,13820084,13820458,-,179.5,97,273,13820458,13820084
19729at7147,Complete,NC_068939.1,32560460,32561984,+,615.5,441,274,32560460,32561984
19746at7147,Complete,NC_068939.1,96477668,96488400,-,679.5,392,275,96488400,96477668
19750at7147,Complete,NC_068938.1,205562182,205572829,+,194.1,134,276,205562182,205572829
19787at7147,Complete,NC_068937.1,84469089,84470537,-,279.6,193,277,84470537,84469089
19873at7147,Complete,NC_068938.1,49706166,49718194,+,2127.9,2175,278,49706166,49718194
20074at7147,Complete,NC_068939.1,166388942,166409825,+,1183.8,817,279,166388942,166409825
20189at7147,Complete,NC_068939.1,17366492,17374449,-,620.3,453,280,17374449,17366492
20309at7147,Complete,NC_068938.1,221153221,221153973,-,518.5,226,281,221153973,221153221
20384at7147,Complete,NC_068937.1,65455370,65456440,-,301.1,250,282,65456440,65455370
20583at7147,Complete,NC_068939.1,6552776,6563224,-,637.7,475,283,6563224,6552776
20633at7147,Complete,NC_068938.1,101492756,101498025,+,554.9,571,284,101492756,101498025
20674at7147,Complete,NC_068939.1,47713492,47741872,+,942.3,492,285,47713492,47741872
20729at7147,Complete,NC_068938.1,81786134,81799963,+,727.6,542,286,81786134,81799963
20769at7147,Complete,NC_068938.1,74524212,74565693,-,357.3,232,287,74565693,74524212
20821at7147,Complete,NC_068938.1,74753239,74786864,-,736.7,436,288,74786864,74753239
21072at7147,Complete,NC_068938.1,23000526,23014438,-,1310.2,815,289,23014438,23000526
21190at7147,Complete,NC_068938.1,146186047,146195009,+,1062.2,770,290,146186047,146195009
21253at7147,Complete,NC_068938.1,48481101,48488389,-,1198.4,974,291,48488389,48481101
21351at7147,Complete,NC_068938.1,44595222,44600894,-,596.2,346,292,44600894,44595222
21439at7147,Complete,NC_068939.1,124813220,124814767,+,460.9,394,293,124813220,124814767
21468at7147,Complete,NC_068939.1,40940555,40987294,-,218.7,384,294,40987294,40940555
21503at7147,Complete,NC_068939.1,129853819,129854481,+,272.8,199,295,129853819,129854481
21508at7147,Complete,NC_068937.1,90677351,90681184,+,410.4,369,296,90677351,90681184
21581at7147,Complete,NC_068939.1,98448610,98452196,+,1913.3,1038,297,98448610,98452196
21585at7147,Complete,NC_068939.1,109299610,109302749,-,969.3,783,298,109302749,109299610
21605at7147,Complete,NC_068939.1,72319692,72321062,+,365.9,231,299,72319692,72321062
21773at7147,Complete,NC_068938.1,219779629,219786541,-,585.3,514,300,219786541,219779629
21818at7147,Complete,NC_068937.1,24323819,24332711,+,141.5,106,301,24323819,24332711
21852at7147,Duplicated,NC_068939.1,171825618,171826526,-,483.9,316,302,171826526,171825618
21852at7147,Duplicated,NC_068938.1,109958614,109959650,+,482.7,316,303,109958614,109959650
21918at7147,Complete,NC_068938.1,195999396,196052692,-,1208.8,771,304,196052692,195999396
21939at7147,Complete,NC_068939.1,5952812,5953666,-,329.6,239,305,5953666,5952812
22024at7147,Complete,NC_068939.1,70646449,70648848,-,976.9,627,306,70648848,70646449
22088at7147,Complete,NC_068937.1,40579363,40653004,-,1511.0,761,307,40653004,40579363
22255at7147,Duplicated,NW_026292823.1,363212,366127,-,211.0,286,308,366127,363212
22255at7147,Duplicated,NC_068937.1,114022198,114025137,+,213.3,285,309,114022198,114025137
22333at7147,Complete,NC_068937.1,113736581,113737540,-,205.1,186,310,113737540,113736581
22334at7147,Complete,NC_068938.1,133751415,133754953,-,190.4,165,311,133754953,133751415
22418at7147,Complete,NC_068937.1,104962313,104975327,+,387.5,330,312,104962313,104975327
22449at7147,Complete,NC_068938.1,102016576,102038757,-,1666.7,911,313,102038757,102016576
22604at7147,Complete,NC_068937.1,5807342,5816096,-,570.6,791,314,5816096,5807342
22719at7147,Complete,NC_068939.1,50079253,50088101,+,891.0,601,315,50079253,50088101
22815at7147,Complete,NC_068938.1,79413358,79473648,-,1390.1,848,316,79473648,79413358
23190at7147,Complete,NC_068938.1,222801626,222807824,-,1586.1,847,317,222807824,222801626
23197at7147,Complete,NC_068937.1,129561535,129569801,-,109.3,76,318,129569801,129561535
23278at7147,Complete,NC_068938.1,70571854,70601351,+,865.7,564,319,70571854,70601351
23365at7147,Complete,NC_068939.1,79123277,79165468,+,587.4,339,320,79123277,79165468
23560at7147,Complete,NC_068938.1,22301549,22512494,+,787.5,458,321,22301549,22512494
23846at7147,Complete,NC_068937.1,88529608,88530992,+,554.6,313,322,88529608,88530992
24160at7147,Complete,NC_068937.1,10912113,10918468,-,1663.1,1051,323,10918468,10912113
24411at7147,Complete,NC_068939.1,27190832,27203130,-,1244.0,717,325,27203130,27190832
24444at7147,Complete,NC_068939.1,42232044,42233219,+,301.8,224,326,42232044,42233219
24690at7147,Complete,NC_068939.1,24020451,24054278,+,1019.8,1063,328,24020451,24054278
24767at7147,Complete,NC_068939.1,126048661,126056475,-,490.8,405,329,126056475,126048661
24982at7147,Complete,NC_068939.1,146247851,146251516,-,951.6,579,330,146251516,146247851
25034at7147,Complete,NC_068938.1,223557197,223559975,+,1236.4,705,331,223557197,223559975
25045at7147,Complete,NC_068939.1,180693449,180701065,-,380.8,362,333,180701065,180693449
25091at7147,Complete,NC_068938.1,103124406,103132126,-,493.0,323,334,103132126,103124406
25119at7147,Complete,NC_068938.1,22889494,22890785,-,235.5,133,335,22890785,22889494
25176at7147,Duplicated,NC_068939.1,72770195,72771186,+,339.5,251,336,72770195,72771186
25176at7147,Duplicated,NC_068938.1,169214330,169215435,-,330.4,247,337,169215435,169214330
25297at7147,Complete,NC_068938.1,9884216,9902976,+,110.8,135,338,9884216,9902976
25365at7147,Complete,NC_068937.1,138068448,138072611,+,326.9,244,339,138068448,138072611
25380at7147,Complete,NC_068938.1,110765426,110766754,-,271.1,276,340,110766754,110765426
25381at7147,Complete,NC_068937.1,105656855,105680724,-,875.2,967,341,105680724,105656855
