busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
8734at7147,Complete,OZ010738.1,187274118,187277470,-,1238.1,854,117,187277470,187274118
8741at7147,Complete,OZ010736.1,169197823,169199075,-,507.4,392,118,169199075,169197823
8776at7147,Complete,OZ010736.1,157715400,157716257,+,321.3,260,119,157715400,157716257
8873at7147,Complete,OZ010738.1,173716364,173719240,+,795.1,812,120,173716364,173719240
8933at7147,Complete,OZ010737.1,5955516,5957323,+,1070.2,542,121,5955516,5957323
8944at7147,Complete,OZ010736.1,193580250,193581416,-,480.4,320,122,193581416,193580250
8977at7147,Complete,OZ010736.1,158798964,158818378,+,1069.9,518,123,158798964,158818378
9125at7147,Complete,OZ010737.1,13788123,13792306,+,1842.5,1039,124,13788123,13792306
9191at7147,Complete,OZ010738.1,133758998,133760142,+,435.5,301,125,133758998,133760142
9356at7147,Complete,OZ010738.1,187021143,187022233,-,440.2,312,126,187022233,187021143
9394at7147,Complete,OZ010737.1,12364333,12365974,-,612.7,324,127,12365974,12364333
9406at7147,Complete,OZ010739.1,35680484,35687681,+,363.7,181,128,35680484,35687681
9425at7147,Complete,OZ010737.1,81623214,81624269,+,356.7,370,129,81623214,81624269
9487at7147,Complete,OZ010736.1,40776313,40777913,+,608.5,403,130,40776313,40777913
9678at7147,Complete,OZ010736.1,136767321,136768872,-,995.4,475,131,136768872,136767321
9921at7147,Complete,OZ010738.1,118024845,118026141,+,333.3,259,132,118024845,118026141
9938at7147,Complete,OZ010738.1,44958159,44990701,+,4636.6,3090,133,44958159,44990701
10055at7147,Complete,OZ010737.1,131479822,131484772,-,1023.2,505,134,131484772,131479822
10097at7147,Complete,OZ010736.1,91646096,91646977,+,551.7,292,135,91646096,91646977
10198at7147,Complete,OZ010736.1,195321974,195323368,+,872.2,395,136,195321974,195323368
10247at7147,Duplicated,OZ010736.1,132021857,132026018,+,2205.9,1231,137,132021857,132026018
10247at7147,Duplicated,OZ010736.1,132051491,132055469,-,2073.6,1177,138,132055469,132051491
10407at7147,Complete,OZ010736.1,37537926,37538820,-,487.3,271,139,37538820,37537926
10408at7147,Complete,OZ010738.1,137951888,137961447,-,264.0,160,140,137961447,137951888
10443at7147,Complete,OZ010737.1,11295602,11300196,+,1655.8,1113,141,11295602,11300196
10456at7147,Complete,OZ010736.1,9737090,9737899,+,350.3,254,142,9737090,9737899
10532at7147,Complete,OZ010738.1,114176201,114178391,-,728.0,392,144,114178391,114176201
10563at7147,Complete,OZ010737.1,108445722,108454232,-,3337.2,1588,145,108454232,108445722
10589at7147,Complete,OZ010738.1,124232353,124233453,-,345.6,343,146,124233453,124232353
10612at7147,Complete,OZ010738.1,179776550,179779885,+,1689.0,991,147,179776550,179779885
10620at7147,Complete,OZ010738.1,133225437,133229070,-,257.2,163,148,133229070,133225437
10654at7147,Complete,OZ010736.1,193081578,193082294,+,256.2,214,149,193081578,193082294
10709at7147,Complete,OZ010736.1,140923888,140925230,-,595.0,392,150,140925230,140923888
10730at7147,Complete,OZ010739.1,35621105,35622409,-,575.8,351,151,35622409,35621105
10821at7147,Complete,OZ010738.1,51040297,51047268,+,479.0,348,152,51040297,51047268
10911at7147,Complete,OZ010738.1,187702090,187705224,+,1067.9,902,153,187702090,187705224
11023at7147,Complete,OZ010736.1,36910898,36912392,-,622.3,476,154,36912392,36910898
11146at7147,Complete,OZ010737.1,194239082,194240907,+,866.9,528,155,194239082,194240907
11268at7147,Complete,OZ010738.1,52995416,52996471,+,507.2,279,156,52995416,52996471
11292at7147,Complete,OZ010736.1,154081787,154083694,+,945.9,658,157,154081787,154083694
11343at7147,Complete,OZ010737.1,76104382,76105716,-,423.3,271,158,76105716,76104382
11421at7147,Complete,OZ010737.1,39389482,39390929,+,596.3,425,159,39389482,39390929
11457at7147,Complete,OZ010736.1,10693424,10694149,+,291.5,194,160,10693424,10694149
11484at7147,Complete,OZ010738.1,139496759,139499114,+,495.3,639,161,139496759,139499114
11516at7147,Complete,OZ010737.1,833047,834351,+,520.5,348,162,833047,834351
11534at7147,Complete,OZ010737.1,20523910,20525199,-,681.5,357,163,20525199,20523910
11753at7147,Complete,OZ010736.1,95957232,95977003,+,524.0,317,164,95957232,95977003
11778at7147,Complete,OZ010736.1,196534622,196535837,+,342.3,254,165,196534622,196535837
11888at7147,Complete,OZ010738.1,8458976,8459379,-,205.8,109,167,8459379,8458976
11999at7147,Complete,OZ010738.1,53709303,53710205,-,511.2,256,168,53710205,53709303
12100at7147,Complete,OZ010736.1,54083035,54085615,+,1502.3,739,169,54083035,54085615
12116at7147,Complete,OZ010737.1,65929971,65941034,+,742.1,374,170,65929971,65941034
12219at7147,Complete,OZ010738.1,177110456,177111855,-,801.5,416,171,177111855,177110456
12226at7147,Complete,OZ010736.1,114077144,114078154,+,486.7,339,172,114077144,114078154
12283at7147,Complete,OZ010738.1,123689491,123690412,+,279.3,217,173,123689491,123690412
12285at7147,Complete,OZ010737.1,114988378,114988869,+,227.2,131,174,114988378,114988869
12361at7147,Complete,OZ010738.1,138826136,138827899,+,859.1,557,175,138826136,138827899
12492at7147,Complete,OZ010737.1,61093576,61095192,+,864.0,502,176,61093576,61095192
12531at7147,Complete,OZ010738.1,155235813,155238928,-,980.7,971,177,155238928,155235813
12652at7147,Complete,OZ010737.1,77510374,77511941,+,711.4,479,178,77510374,77511941
12759at7147,Complete,OZ010736.1,115707760,115708150,-,103.8,101,179,115708150,115707760
12796at7147,Complete,OZ010738.1,173344543,173346299,-,675.8,428,180,173346299,173344543
13052at7147,Complete,OZ010737.1,194421542,194431207,-,713.7,369,182,194431207,194421542
13055at7147,Complete,OZ010736.1,6727429,6728544,-,319.3,339,183,6728544,6727429
13056at7147,Complete,OZ010737.1,57970134,57972791,+,328.5,201,184,57970134,57972791
13145at7147,Complete,OZ010736.1,22405951,22407020,-,187.6,142,185,22407020,22405951
13207at7147,Complete,OZ010738.1,126912911,126916591,-,121.9,84,186,126916591,126912911
13389at7147,Complete,OZ010736.1,178179032,178181004,-,638.5,439,187,178181004,178179032
13497at7147,Complete,OZ010737.1,15634157,15635296,+,179.7,300,188,15634157,15635296
13588at7147,Complete,OZ010738.1,59049414,59052106,+,1068.6,703,189,59049414,59052106
13731at7147,Complete,OZ010737.1,169142311,169143238,-,345.9,286,190,169143238,169142311
13808at7147,Complete,OZ010736.1,40015965,40017262,-,644.3,399,191,40017262,40015965
13883at7147,Complete,OZ010737.1,18514933,18516965,+,816.5,399,192,18514933,18516965
13919at7147,Complete,OZ010738.1,73166984,73168827,-,1159.7,567,193,73168827,73166984
14042at7147,Complete,OZ010738.1,187293581,187296514,-,618.9,534,194,187296514,187293581
14054at7147,Complete,OZ010737.1,37022693,37025063,-,843.0,530,195,37025063,37022693
14119at7147,Complete,OZ010736.1,169915196,169917170,+,780.8,570,196,169915196,169917170
14247at7147,Complete,OZ010736.1,178213473,178215051,+,686.6,424,197,178213473,178215051
14368at7147,Complete,OZ010737.1,35271651,35273049,-,535.7,376,198,35273049,35271651
14513at7147,Complete,OZ010738.1,183989825,183990337,+,237.8,141,200,183989825,183990337
14525at7147,Complete,OZ010736.1,158746429,158748225,-,1077.3,521,201,158748225,158746429
14621at7147,Complete,OZ010738.1,183594474,183596560,+,748.6,551,202,183594474,183596560
14633at7147,Complete,OZ010736.1,133086864,133087493,-,103.8,80,203,133087493,133086864
14661at7147,Complete,OZ010737.1,141613615,141615623,+,897.1,555,204,141613615,141615623
14706at7147,Complete,OZ010738.1,109867983,109874647,-,836.2,530,205,109874647,109867983
14792at7147,Complete,OZ010737.1,163496068,163497796,+,925.5,514,206,163496068,163497796
14821at7147,Complete,OZ010738.1,183985348,183986142,-,285.9,184,207,183986142,183985348
15074at7147,Complete,OZ010736.1,114068149,114075536,-,2138.6,1737,208,114075536,114068149
15336at7147,Complete,OZ010738.1,45580742,45581265,+,161.3,139,209,45580742,45581265
15356at7147,Complete,OZ010737.1,148183526,148184272,+,344.8,241,210,148183526,148184272
15390at7147,Complete,OZ010737.1,62064492,62109646,+,828.6,397,211,62064492,62109646
15451at7147,Complete,OZ010738.1,106159449,106163589,-,718.8,348,212,106163589,106159449
15468at7147,Complete,OZ010737.1,48129226,48159861,+,374.5,251,213,48129226,48159861
15549at7147,Duplicated,OZ010737.1,13739308,13741651,-,515.1,767,214,13741651,13739308
15549at7147,Duplicated,OZ010736.1,126380688,126382853,+,546.5,753,215,126380688,126382853
15597at7147,Complete,OZ010737.1,2900850,2901869,-,301.1,278,216,2901869,2900850
15662at7147,Complete,OZ010736.1,125974989,125975691,+,281.6,192,217,125974989,125975691
15771at7147,Complete,OZ010738.1,185957151,185992231,-,487.2,234,218,185992231,185957151
15909at7147,Complete,OZ010737.1,122828855,122830222,+,662.6,458,219,122828855,122830222
15956at7147,Complete,OZ010737.1,35273963,35284769,+,639.6,420,220,35273963,35284769
15977at7147,Complete,OZ010736.1,107206306,107211126,-,452.6,343,221,107211126,107206306
16128at7147,Complete,OZ010738.1,173752060,173831173,-,1308.3,619,222,173831173,173752060
16264at7147,Complete,OZ010736.1,91677887,91682233,-,750.7,431,223,91682233,91677887
16285at7147,Complete,OZ010737.1,179028102,179029013,+,436.2,282,224,179028102,179029013
16470at7147,Complete,OZ010738.1,187502198,187503297,-,392.2,292,225,187503297,187502198
16687at7147,Complete,OZ010737.1,190622502,190624693,-,563.8,480,226,190624693,190622502
16747at7147,Complete,OZ010738.1,51297203,51297919,-,385.3,212,227,51297919,51297203
16822at7147,Complete,OZ010737.1,15302937,15304318,+,402.8,276,228,15302937,15304318
16840at7147,Complete,OZ010738.1,168573604,168574386,-,339.6,215,229,168574386,168573604
16873at7147,Complete,OZ010737.1,1180762,1188699,+,384.8,212,230,1180762,1188699
16927at7147,Complete,OZ010737.1,105141754,105142095,-,192.7,112,231,105142095,105141754
16945at7147,Complete,OZ010737.1,191604293,191607246,-,1425.2,911,232,191607246,191604293
17073at7147,Complete,OZ010736.1,199108776,199111754,-,881.3,490,233,199111754,199108776
17231at7147,Complete,OZ010737.1,192243063,192244792,-,993.9,542,234,192244792,192243063
17265at7147,Complete,OZ010738.1,148725752,148726378,+,332.9,195,235,148725752,148726378
17402at7147,Complete,OZ010738.1,118776416,118777864,-,513.2,346,236,118777864,118776416
17410at7147,Complete,OZ010736.1,111926315,111940296,-,1747.9,1042,237,111940296,111926315
17444at7147,Complete,OZ010736.1,36623338,36624858,+,674.2,450,238,36623338,36624858
17528at7147,Complete,OZ010736.1,63720284,63721014,-,319.6,222,239,63721014,63720284
17568at7147,Complete,OZ010736.1,176820733,176821281,-,182.9,176,240,176821281,176820733
17603at7147,Complete,OZ010736.1,125787886,125789511,+,510.2,503,241,125787886,125789511
17608at7147,Complete,OZ010736.1,122443086,122443916,-,441.0,263,242,122443916,122443086
17630at7147,Complete,OZ010736.1,16692053,16693237,-,463.7,323,243,16693237,16692053
17649at7147,Complete,OZ010737.1,147551380,147554330,-,1364.0,847,244,147554330,147551380
17672at7147,Complete,OZ010736.1,1223954,1224336,-,157.2,102,245,1224336,1223954
17711at7147,Complete,OZ010736.1,140943611,140948810,+,610.0,330,246,140943611,140948810
17793at7147,Complete,OZ010736.1,153043243,153063262,+,1704.3,947,247,153043243,153063262
17796at7147,Complete,OZ010738.1,40715174,40724499,+,1195.6,734,248,40715174,40724499
17799at7147,Complete,OZ010737.1,185741856,185745446,-,879.2,847,249,185745446,185741856
17896at7147,Complete,OZ010737.1,145606260,145628817,+,2169.4,1073,251,145606260,145628817
17953at7147,Complete,OZ010737.1,146862765,146865128,-,909.1,593,252,146865128,146862765
17982at7147,Complete,OZ010738.1,78307113,78308007,-,415.9,239,253,78308007,78307113
17984at7147,Complete,OZ010738.1,133558113,133558521,+,122.1,102,254,133558113,133558521
18006at7147,Complete,OZ010737.1,14843606,14847728,-,2189.1,1108,255,14847728,14843606
18027at7147,Complete,OZ010737.1,162852336,162865215,+,746.8,367,256,162852336,162865215
18059at7147,Complete,OZ010736.1,199390525,199396313,-,1969.8,1411,258,199396313,199390525
18072at7147,Complete,OZ010738.1,80412101,80413771,+,792.9,460,259,80412101,80413771
18472at7147,Complete,OZ010736.1,197178172,197178932,+,373.2,165,260,197178172,197178932
18484at7147,Complete,OZ010736.1,171740256,171741684,-,592.5,347,261,171741684,171740256
19144at7147,Complete,OZ010737.1,188573112,188575813,+,819.1,620,264,188573112,188575813
19212at7147,Complete,OZ010738.1,133928100,133929825,-,81.4,83,265,133929825,133928100
19395at7147,Complete,OZ010738.1,173579828,173581493,-,967.1,499,266,173581493,173579828
19684at7147,Complete,OZ010738.1,186038272,186038553,+,177.3,93,267,186038272,186038553
19729at7147,Complete,OZ010738.1,11768817,11770162,+,609.9,425,268,11768817,11770162
19746at7147,Complete,OZ010738.1,63902644,63903885,-,695.9,392,269,63903885,63902644
19750at7147,Complete,OZ010737.1,15332256,15334881,-,184.6,134,270,15334881,15332256
19787at7147,Complete,OZ010738.1,164884427,164885442,+,304.6,194,271,164884427,164885442
19873at7147,Complete,OZ010737.1,189232107,189238465,+,1938.1,1865,272,189232107,189238465
20074at7147,Complete,OZ010737.1,179038244,179042176,+,1236.0,800,273,179038244,179042176
20309at7147,Complete,OZ010737.1,21495321,21496133,-,517.9,231,275,21496133,21495321
20384at7147,Complete,OZ010738.1,132403279,132404393,-,298.6,250,276,132404393,132403279
20583at7147,Complete,OZ010738.1,60339561,60341548,+,636.3,472,277,60339561,60341548
20633at7147,Complete,OZ010736.1,154397307,154408359,+,325.1,463,278,154397307,154408359
20674at7147,Complete,OZ010738.1,92108870,92253584,-,871.8,471,279,92253584,92108870
20729at7147,Complete,OZ010736.1,179422559,179549545,+,858.7,541,280,179422559,179549545
20769at7147,Complete,OZ010736.1,194394953,194396070,-,385.5,249,281,194396070,194394953
20821at7147,Complete,OZ010736.1,87092504,87098511,+,764.0,431,282,87092504,87098511
21072at7147,Complete,OZ010736.1,134199466,134204095,-,1289.0,811,283,134204095,134199466
21190at7147,Complete,OZ010737.1,19946066,19948162,+,1052.6,703,284,19946066,19948162
21253at7147,Complete,OZ010736.1,134327816,134331478,+,1294.5,977,285,134327816,134331478
21351at7147,Complete,OZ010736.1,112426091,112431951,+,583.6,341,286,112426091,112431951
21439at7147,Complete,OZ010738.1,53564804,53566207,-,394.7,387,287,53566207,53564804
21468at7147,Complete,OZ010738.1,43693714,43695252,+,247.4,398,288,43693714,43695252
21503at7147,Complete,OZ010737.1,154851596,154852223,+,291.8,187,289,154851596,154852223
21581at7147,Complete,OZ010738.1,17746607,17749921,+,1905.8,1034,291,17746607,17749921
21585at7147,Complete,OZ010737.1,186305253,186307629,-,986.8,715,292,186307629,186305253
21605at7147,Complete,OZ010738.1,92300580,92301203,-,335.0,208,293,92301203,92300580
21818at7147,Complete,OZ010736.1,16817650,16820963,-,157.2,108,295,16820963,16817650
21852at7147,Complete,OZ010736.1,136488513,136489482,-,455.1,316,296,136489482,136488513
21918at7147,Complete,OZ010737.1,1851419,1856970,-,1430.6,823,297,1856970,1851419
21939at7147,Complete,OZ010738.1,121801034,121801765,+,339.3,230,298,121801034,121801765
22024at7147,Complete,OZ010738.1,111018722,111021246,+,978.1,625,299,111018722,111021246
22088at7147,Complete,OZ010738.1,145588739,145667959,+,1657.3,802,300,145588739,145667959
22255at7147,Complete,OZ010738.1,169539182,169540699,-,158.2,239,301,169540699,169539182
22333at7147,Complete,OZ010736.1,40822377,40823054,-,199.7,185,302,40823054,40822377
22334at7147,Complete,OZ010737.1,84760782,84761423,+,187.6,166,303,84760782,84761423
22418at7147,Complete,OZ010737.1,128791750,128793217,-,403.3,325,304,128793217,128791750
22449at7147,Complete,OZ010736.1,128071269,128088748,+,1548.9,910,305,128071269,128088748
22604at7147,Complete,OZ010736.1,2861681,2865083,+,639.1,839,306,2861681,2865083
22719at7147,Complete,OZ010738.1,11987021,11989689,-,895.5,589,307,11989689,11987021
22815at7147,Complete,OZ010736.1,104207138,104212893,-,1484.7,898,308,104212893,104207138
23190at7147,Complete,OZ010737.1,31491319,31495326,+,1629.2,849,309,31491319,31495326
23278at7147,Complete,OZ010738.1,52873979,52883399,+,853.6,558,311,52873979,52883399
23365at7147,Complete,OZ010738.1,53944363,53946424,+,596.8,338,312,53944363,53946424
23560at7147,Complete,OZ010736.1,93886372,93888485,+,956.4,526,313,93886372,93888485
23846at7147,Complete,OZ010736.1,36791602,36792551,-,524.5,283,314,36792551,36791602
24160at7147,Complete,OZ010736.1,38929679,38956165,+,1631.7,1007,315,38929679,38956165
24342at7147,Complete,OZ010737.1,147289499,147302413,+,1159.2,697,316,147289499,147302413
24411at7147,Complete,OZ010737.1,104604118,104607415,+,1235.2,717,317,104604118,104607415
24444at7147,Complete,OZ010738.1,32116589,32117827,-,289.9,242,318,32117827,32116589
24690at7147,Complete,OZ010738.1,41166958,41171712,+,937.5,1012,320,41166958,41171712
24767at7147,Complete,OZ010736.1,183763038,183765045,-,422.9,402,321,183765045,183763038
24982at7147,Complete,OZ010737.1,197225460,197228693,+,940.0,576,322,197225460,197228693
25034at7147,Complete,OZ010736.1,176529888,176532397,+,1211.1,685,323,176529888,176532397
25045at7147,Complete,OZ010737.1,184566747,184567886,-,338.1,328,325,184567886,184566747
25091at7147,Complete,OZ010737.1,90978716,90979652,-,377.9,314,326,90979652,90978716
25176at7147,Complete,OZ010736.1,193077536,193078240,-,353.3,228,328,193078240,193077536
25297at7147,Complete,OZ010736.1,197113092,197115650,-,121.0,127,329,197115650,197113092
25380at7147,Complete,OZ010736.1,165236646,165238080,-,278.9,275,331,165238080,165236646
25381at7147,Complete,OZ010736.1,97987889,97996590,-,707.8,866,332,97996590,97987889
25399at7147,Complete,OZ010736.1,137968,141160,-,1155.7,752,333,141160,137968
25419at7147,Complete,OZ010737.1,128660455,128672323,-,1430.4,916,335,128672323,128660455
25471at7147,Complete,OZ010738.1,188094027,188098667,+,1063.5,959,336,188094027,188098667
