busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
1907at7147,Complete,NC_052525.2,16224466,16225341,+,354.6,190,27,16224466,16225341
1914at7147,Complete,NC_052521.2,4831968,4833278,+,503.7,398,28,4831968,4833278
1984at7147,Complete,NC_052521.2,21298994,21299522,-,306.5,154,29,21299522,21298994
2041at7147,Complete,NC_052521.2,9649744,9650463,+,348.5,210,30,9649744,9650463
2067at7147,Complete,NC_052523.2,14926090,14931497,-,685.9,376,31,14931497,14926090
2304at7147,Complete,NC_052521.2,12033154,12033572,+,202.2,111,32,12033154,12033572
2306at7147,Complete,NC_052522.2,8486866,8488195,-,872.5,399,33,8488195,8486866
2332at7147,Complete,NC_052521.2,13235391,13236631,-,531.7,269,34,13236631,13235391
2339at7147,Complete,NC_052522.2,20450390,20451587,+,507.7,289,35,20450390,20451587
2552at7147,Complete,NC_052525.2,19224275,19231292,+,1348.8,652,36,19224275,19231292
2609at7147,Complete,NC_052520.2,15988381,15990243,-,353.8,172,37,15990243,15988381
2610at7147,Complete,NC_052520.2,10219400,10221253,-,402.4,217,38,10221253,10219400
2635at7147,Complete,NC_052521.2,4073526,4074694,+,583.3,319,39,4073526,4074694
2697at7147,Complete,NC_052521.2,4155322,4157444,+,1192.6,570,40,4155322,4157444
2709at7147,Complete,NC_052520.2,20541201,20566341,-,1112.1,514,41,20566341,20541201
2727at7147,Complete,NC_052521.2,13190308,13191946,+,901.8,493,42,13190308,13191946
2881at7147,Complete,NC_052521.2,4463503,4464068,+,254.3,163,43,4463503,4464068
2904at7147,Complete,NC_052522.2,12310365,12312767,-,1061.7,544,44,12312767,12310365
2908at7147,Complete,NC_052522.2,8263544,8267659,-,2075.6,1073,45,8267659,8263544
2969at7147,Complete,NC_052520.2,6325977,6329616,+,1399.4,657,46,6325977,6329616
3120at7147,Complete,NC_052520.2,5295913,5296208,+,135.0,74,47,5295913,5296208
3219at7147,Complete,NC_052525.2,1927021,1929887,+,1006.5,479,48,1927021,1929887
3282at7147,Complete,NC_052522.2,4305781,4306287,+,269.7,147,49,4305781,4306287
3308at7147,Complete,NC_052525.2,18711691,18712770,+,321.7,292,50,18711691,18712770
3333at7147,Complete,NC_052521.2,3643408,3645218,+,777.8,495,51,3643408,3645218
3410at7147,Complete,NC_052522.2,21121452,21123384,+,604.6,300,52,21121452,21123384
3413at7147,Complete,NC_052523.2,25805761,25806791,-,644.1,326,53,25806791,25805761
3474at7147,Complete,NC_052523.2,8564709,8565611,+,337.4,238,54,8564709,8565611
3577at7147,Complete,NC_052522.2,2355651,2356138,+,225.5,131,55,2355651,2356138
3788at7147,Complete,NC_052521.2,8140272,8141023,+,334.6,184,56,8140272,8141023
3828at7147,Complete,NC_052523.2,26325745,26327503,-,378.4,187,57,26327503,26325745
3874at7147,Complete,NC_052521.2,21178234,21178812,-,314.0,147,58,21178812,21178234
4069at7147,Complete,NC_052522.2,5046567,5048291,+,391.0,269,59,5046567,5048291
4073at7147,Complete,NC_052522.2,18947511,18949130,-,1027.1,512,60,18949130,18947511
4095at7147,Complete,NC_052522.2,8461707,8463148,-,715.8,371,61,8463148,8461707
4164at7147,Complete,NC_052523.2,5677190,5677760,+,200.8,117,62,5677190,5677760
4211at7147,Complete,NC_052522.2,21883122,21883661,-,186.2,124,63,21883661,21883122
4218at7147,Complete,NC_052523.2,1915369,1917765,-,888.3,434,64,1917765,1915369
4274at7147,Complete,NC_052520.2,10117925,10120187,+,957.9,596,65,10117925,10120187
4353at7147,Complete,NC_052521.2,4823484,4827042,-,1045.5,526,66,4827042,4823484
4421at7147,Complete,NC_052522.2,15312589,15314441,-,877.5,520,67,15314441,15312589
4470at7147,Complete,NC_052521.2,7967825,7970874,+,1082.4,562,68,7967825,7970874
4511at7147,Complete,NC_052523.2,13701104,13701964,-,463.7,219,69,13701964,13701104
4573at7147,Complete,NC_052523.2,7516691,7541342,-,1070.7,537,70,7541342,7516691
4606at7147,Complete,NC_052525.2,641155,644101,+,1353.5,687,71,641155,644101
4667at7147,Complete,NC_052520.2,13061631,13063949,-,1071.0,513,72,13063949,13061631
4829at7147,Complete,NC_052521.2,9462800,9471099,-,5349.9,2280,73,9471099,9462800
4932at7147,Complete,NC_052525.2,12884343,12886147,+,793.4,415,74,12884343,12886147
5213at7147,Complete,NC_052523.2,25870461,25871283,+,354.9,188,75,25870461,25871283
5225at7147,Complete,NC_052520.2,19786182,19786634,-,233.1,111,76,19786634,19786182
5241at7147,Complete,NW_025416883.1,936789,938634,-,467.4,313,77,938634,936789
5263at7147,Complete,NC_052523.2,16349250,16351375,-,1004.7,478,78,16351375,16349250
5433at7147,Complete,NC_052523.2,8580895,8582278,+,371.4,223,79,8580895,8582278
5488at7147,Complete,NC_052520.2,1193015,1194175,+,227.6,245,80,1193015,1194175
5674at7147,Complete,NC_052523.2,4505629,4506442,+,487.2,244,81,4505629,4506442
5711at7147,Complete,NC_052520.2,5508935,5510569,-,517.4,376,82,5510569,5508935
5723at7147,Complete,NC_052525.2,13104193,13105770,+,419.0,274,83,13104193,13105770
5768at7147,Complete,NC_052521.2,9831937,9833342,-,459.5,332,84,9833342,9831937
5780at7147,Complete,NC_052521.2,6102913,6104741,+,737.6,458,85,6102913,6104741
5845at7147,Complete,NC_052523.2,13537672,13539913,-,711.5,527,86,13539913,13537672
5858at7147,Complete,NC_052523.2,10878178,10878810,-,260.9,205,87,10878810,10878178
5978at7147,Complete,NC_052522.2,10955418,10957667,-,942.2,527,88,10957667,10955418
6130at7147,Complete,NC_052522.2,19694364,19695307,-,226.8,169,89,19695307,19694364
6240at7147,Complete,NC_052523.2,13482356,13487500,+,803.1,426,90,13482356,13487500
6256at7147,Complete,NC_052521.2,20229981,20232216,-,1119.2,680,91,20232216,20229981
6718at7147,Complete,NC_052521.2,8713823,8716122,+,887.2,538,92,8713823,8716122
6736at7147,Complete,NC_052522.2,20002623,20004368,-,937.5,455,93,20004368,20002623
6974at7147,Complete,NC_052523.2,20859584,20861387,+,1045.8,526,94,20859584,20861387
7054at7147,Complete,NC_052523.2,26167055,26168078,+,510.0,277,95,26167055,26168078
7326at7147,Complete,NC_052522.2,5050418,5053975,+,1290.5,872,96,5050418,5053975
7353at7147,Complete,NC_052525.2,1723022,1726325,+,1069.1,723,97,1723022,1726325
7355at7147,Complete,NC_052523.2,9221991,9223433,+,971.4,480,98,9221991,9223433
7470at7147,Complete,NC_052522.2,10988406,10988944,+,333.1,149,99,10988406,10988944
7527at7147,Complete,NC_052523.2,17670392,17671649,-,758.2,334,100,17671649,17670392
7563at7147,Complete,NC_052525.2,8644646,8653307,-,2282.8,1103,101,8653307,8644646
7677at7147,Duplicated,NC_052523.2,969867,975041,-,498.7,355,102,975041,969867
7677at7147,Duplicated,NC_052523.2,994387,996234,-,501.9,322,103,996234,994387
7764at7147,Complete,NC_052522.2,19794910,19797416,-,801.8,461,104,19797416,19794910
7798at7147,Complete,NC_052521.2,13355682,13356759,-,461.0,237,105,13356759,13355682
7971at7147,Complete,NC_052525.2,19144812,19146512,+,1030.0,491,106,19144812,19146512
8005at7147,Complete,NC_052521.2,14969690,14971302,-,723.4,424,107,14971302,14969690
8016at7147,Complete,NC_052520.2,2766525,2769610,+,1623.1,901,108,2766525,2769610
8037at7147,Complete,NC_052523.2,5279881,5291542,-,2327.3,993,109,5291542,5279881
8079at7147,Complete,NC_052525.2,4037790,4050127,+,2280.9,1071,110,4037790,4050127
8161at7147,Complete,NC_052523.2,12556227,12558796,-,1149.6,704,111,12558796,12556227
8234at7147,Complete,NC_052520.2,268972,271312,+,841.8,535,112,268972,271312
8348at7147,Complete,NC_052520.2,7742964,7746073,-,695.7,392,113,7746073,7742964
8364at7147,Complete,NC_052523.2,7042469,7048905,-,394.8,230,114,7048905,7042469
8365at7147,Complete,NC_052521.2,5017214,5020140,-,316.3,244,115,5020140,5017214
8456at7147,Complete,NC_052523.2,12231692,12233125,-,520.0,340,116,12233125,12231692
8734at7147,Complete,NC_052525.2,17382895,17386066,+,1413.5,853,117,17382895,17386066
8741at7147,Complete,NC_052520.2,13126756,13128488,-,641.6,395,118,13128488,13126756
8776at7147,Complete,NC_052520.2,3029628,3030600,+,313.7,261,119,3029628,3030600
8873at7147,Complete,NC_052525.2,15240149,15243248,+,781.0,832,120,15240149,15243248
8933at7147,Complete,NC_052521.2,6274921,6276802,-,1066.8,542,121,6276802,6274921
8944at7147,Complete,NC_052523.2,16410426,16411765,-,511.1,350,122,16411765,16410426
8977at7147,Complete,NC_052520.2,4180467,4187095,-,974.0,482,123,4187095,4180467
9125at7147,Complete,NC_052521.2,3843667,3852027,+,1903.7,1022,124,3843667,3852027
9191at7147,Complete,NC_052520.2,10249825,10251035,+,464.6,302,125,10249825,10251035
9356at7147,Complete,NC_052522.2,20428815,20429903,-,485.1,314,126,20429903,20428815
9394at7147,Complete,NC_052521.2,21073982,21075549,+,615.2,325,127,21073982,21075549
9406at7147,Complete,NC_052524.2,243829,249818,-,366.1,184,128,249818,243829
9425at7147,Complete,NC_052523.2,21701873,21702943,-,464.5,373,129,21702943,21701873
9487at7147,Complete,NC_052520.2,8449317,8450776,+,652.7,410,130,8449317,8450776
9678at7147,Complete,NC_052520.2,467554,469796,+,989.6,475,131,467554,469796
9921at7147,Complete,NC_052522.2,4006459,4007950,+,347.4,257,132,4006459,4007950
9938at7147,Complete,NC_052521.2,4938420,4951707,+,4764.6,3046,133,4938420,4951707
10055at7147,Complete,NC_052523.2,10138497,10140430,-,1027.4,504,134,10140430,10138497
10097at7147,Complete,NC_052520.2,6927024,6927938,+,596.8,297,135,6927024,6927938
10198at7147,Complete,NC_052522.2,18936091,18937533,+,896.9,396,136,18936091,18937533
10247at7147,Complete,NC_052521.2,18720317,18731721,+,2059.3,1123,137,18720317,18731721
10407at7147,Complete,NC_052523.2,18799727,18800637,-,543.7,271,138,18800637,18799727
10408at7147,Complete,NC_052525.2,13650180,13655849,-,268.8,160,139,13655849,13650180
10443at7147,Complete,NC_052522.2,20111990,20116766,-,1801.9,1113,140,20116766,20111990
10456at7147,Complete,NC_052523.2,2740206,2741111,-,444.3,271,141,2741111,2740206
10522at7147,Complete,NC_052520.2,5717068,5719843,-,1156.3,677,142,5719843,5717068
10532at7147,Complete,NC_052520.2,12561813,12565494,+,787.8,393,143,12561813,12565494
10563at7147,Complete,NC_052523.2,1886807,1893916,-,3494.8,1587,144,1893916,1886807
10589at7147,Complete,NC_052521.2,15805340,15806419,+,472.7,357,145,15805340,15806419
10612at7147,Complete,NC_052520.2,13655198,13658738,-,1718.0,992,146,13658738,13655198
10620at7147,Complete,NC_052525.2,16118378,16119067,+,296.2,163,147,16118378,16119067
10654at7147,Complete,NC_052522.2,4307748,4308461,-,312.4,215,148,4308461,4307748
10709at7147,Complete,NC_052521.2,13257714,13259187,+,632.7,394,149,13257714,13259187
10730at7147,Complete,NC_052520.2,13289151,13290479,-,613.5,358,150,13290479,13289151
10821at7147,Complete,NC_052522.2,3987889,3989462,-,562.5,320,151,3989462,3987889
10911at7147,Complete,NC_052522.2,7458283,7461959,+,1219.2,908,152,7458283,7461959
11023at7147,Complete,NC_052520.2,214818,216385,-,773.7,484,153,216385,214818
11146at7147,Complete,NC_052523.2,21445630,21447665,+,990.2,533,154,21445630,21447665
11268at7147,Complete,NC_052521.2,16052517,16053446,+,563.5,295,155,16052517,16053446
11292at7147,Complete,NC_052521.2,7819878,7822164,-,990.8,670,156,7822164,7819878
11343at7147,Complete,NC_052521.2,19244459,19245828,-,468.0,278,157,19245828,19244459
11421at7147,Complete,NC_052521.2,8206823,8208193,+,761.1,428,158,8206823,8208193
11457at7147,Complete,NC_052523.2,12791220,12794093,+,355.1,212,159,12791220,12794093
11484at7147,Complete,NC_052525.2,3625996,3628792,+,429.6,700,160,3625996,3628792
11534at7147,Complete,NC_052525.2,15314987,15316211,+,646.2,354,162,15314987,15316211
11753at7147,Complete,NC_052520.2,4787891,4790299,+,620.1,315,163,4787891,4790299
11778at7147,Complete,NC_052520.2,4916330,4917412,-,399.8,255,164,4917412,4916330
11874at7147,Complete,NC_052523.2,23068708,23069665,-,510.0,297,165,23069665,23068708
11888at7147,Complete,NC_052521.2,4165159,4165762,-,205.5,112,166,4165762,4165159
11999at7147,Complete,NC_052521.2,18160196,18161107,+,519.0,255,167,18160196,18161107
12100at7147,Complete,NC_052525.2,13171445,13174011,-,1520.7,739,168,13174011,13171445
12116at7147,Complete,NC_052525.2,14265921,14363645,+,782.7,375,169,14265921,14363645
12219at7147,Complete,NC_052525.2,8706404,8707824,-,817.1,419,170,8707824,8706404
12226at7147,Complete,NC_052520.2,4176838,4177902,-,538.7,347,171,4177902,4176838
12283at7147,Complete,NC_052522.2,17139458,17140588,-,294.3,218,172,17140588,17139458
12285at7147,Complete,NC_052523.2,23455888,23456369,+,213.2,125,173,23455888,23456369
12361at7147,Complete,NC_052520.2,12083767,12085455,+,813.0,557,174,12083767,12085455
12492at7147,Complete,NC_052523.2,15724908,15726647,+,887.4,509,175,15724908,15726647
12531at7147,Complete,NC_052523.2,16345001,16348454,+,1479.7,1068,176,16345001,16348454
12652at7147,Complete,NC_052521.2,9152986,9154626,-,756.9,482,177,9154626,9152986
12759at7147,Complete,NC_052525.2,11129765,11130174,-,136.9,105,178,11130174,11129765
12796at7147,Complete,NC_052525.2,17837994,17840425,+,635.7,430,179,17837994,17840425
12973at7147,Complete,NC_052525.2,21021396,21046348,-,463.6,225,180,21046348,21021396
13052at7147,Complete,NC_052522.2,4365145,4367229,+,748.5,370,181,4365145,4367229
13055at7147,Complete,NC_052525.2,5911719,5912996,+,413.9,343,182,5911719,5912996
13056at7147,Complete,NC_052521.2,20986259,20987659,+,364.1,222,183,20986259,20987659
13145at7147,Complete,NC_052523.2,7839785,7840545,-,221.8,141,184,7840545,7839785
13207at7147,Complete,NC_052521.2,18138466,18138857,-,137.2,86,185,18138857,18138466
13389at7147,Complete,NC_052520.2,6419198,6421387,+,744.1,440,186,6419198,6421387
13497at7147,Complete,NC_052525.2,18328345,18329802,-,217.4,301,187,18329802,18328345
13588at7147,Complete,NC_052520.2,22230196,22234979,+,1167.0,707,188,22230196,22234979
13731at7147,Complete,NC_052520.2,2580989,2581871,-,390.1,267,189,2581871,2580989
13808at7147,Complete,NC_052523.2,7587032,7588351,-,683.3,400,190,7588351,7587032
13883at7147,Complete,NC_052525.2,7451031,7452266,-,837.0,404,191,7452266,7451031
13919at7147,Complete,NC_052521.2,20034958,20037604,-,1175.7,576,192,20037604,20034958
14042at7147,Complete,NC_052521.2,18262919,18265023,-,729.9,535,193,18265023,18262919
14054at7147,Complete,NC_052520.2,5499767,5501672,+,917.2,536,194,5499767,5501672
14119at7147,Complete,NC_052525.2,16119371,16122370,-,1023.8,574,195,16122370,16119371
14247at7147,Complete,NC_052520.2,2880404,2882008,-,793.2,424,196,2882008,2880404
14368at7147,Complete,NC_052522.2,12804511,12806038,-,511.3,377,197,12806038,12804511
14376at7147,Complete,NC_052522.2,1917241,1929561,-,3610.5,2702,198,1929561,1917241
14525at7147,Complete,NC_052520.2,12557298,12559496,-,1122.9,529,200,12559496,12557298
14621at7147,Complete,NC_052521.2,3232585,3234658,+,735.4,550,201,3232585,3234658
14633at7147,Complete,NC_052520.2,6394342,6395189,+,122.8,87,202,6394342,6395189
14706at7147,Complete,NC_052522.2,11467421,11471349,+,889.0,535,204,11467421,11471349
14792at7147,Complete,NC_052523.2,17133148,17134984,+,968.8,514,205,17133148,17134984
14821at7147,Complete,NC_052521.2,7314064,7314753,-,283.0,181,206,7314753,7314064
15074at7147,Complete,NC_052520.2,4926092,4932707,+,2470.4,1771,207,4926092,4932707
15336at7147,Complete,NC_052522.2,10672038,10672565,+,173.2,137,208,10672038,10672565
15356at7147,Complete,NC_052523.2,10856662,10857471,+,390.1,252,209,10856662,10857471
15390at7147,Complete,NC_052521.2,8158503,8163682,-,863.7,398,210,8163682,8158503
15451at7147,Complete,NC_052521.2,6323175,6330673,+,743.7,347,211,6323175,6330673
15468at7147,Complete,NC_052521.2,3637602,3638853,-,369.2,222,212,3638853,3637602
15549at7147,Complete,NC_052525.2,19231905,19234764,-,1000.9,813,213,19234764,19231905
15597at7147,Complete,NC_052522.2,22348422,22349573,-,391.6,303,214,22349573,22348422
15662at7147,Complete,NC_052520.2,6044503,6045281,-,280.7,193,215,6045281,6044503
15771at7147,Complete,NC_052525.2,14798055,14823201,-,507.4,232,216,14823201,14798055
15909at7147,Complete,NC_052523.2,21709657,21711395,+,832.6,496,217,21709657,21711395
15956at7147,Complete,NC_052522.2,1319113,1322333,+,665.7,423,218,1319113,1322333
15977at7147,Complete,NC_052521.2,5459649,5461233,+,584.6,343,219,5459649,5461233
16128at7147,Complete,NC_052525.2,16755604,16760162,-,1377.1,625,220,16760162,16755604
16264at7147,Complete,NC_052520.2,17361108,17363267,+,745.9,434,221,17361108,17363267
16470at7147,Complete,NC_052523.2,27341804,27342995,-,452.4,289,223,27342995,27341804
16687at7147,Complete,NC_052523.2,8013735,8015897,+,728.3,510,224,8013735,8015897
16747at7147,Complete,NC_052523.2,10951847,10952656,-,394.5,217,225,10952656,10951847
16822at7147,Complete,NC_052521.2,12394986,12396076,+,428.2,273,226,12394986,12396076
16840at7147,Complete,NC_052525.2,20481891,20485971,-,373.3,245,227,20485971,20481891
16873at7147,Complete,NC_052521.2,11126657,11128793,-,376.1,211,228,11128793,11126657
16927at7147,Complete,NC_052525.2,2911366,2912209,-,187.5,116,229,2912209,2911366
16945at7147,Complete,NC_052525.2,2054260,2056776,-,1385.3,829,230,2056776,2054260
17073at7147,Complete,NC_052520.2,18929426,18932858,+,885.1,488,231,18929426,18932858
17231at7147,Complete,NC_052525.2,873152,874925,-,1007.1,541,232,874925,873152
17265at7147,Complete,NC_052522.2,18945628,18947415,+,341.2,195,233,18945628,18947415
17402at7147,Complete,NC_052522.2,3420533,3422740,-,560.0,354,234,3422740,3420533
17410at7147,Complete,NC_052520.2,4951139,4958966,+,1820.3,1044,235,4951139,4958966
17444at7147,Complete,NC_052525.2,6407624,6409340,+,738.2,466,236,6407624,6409340
17528at7147,Complete,NC_052523.2,879645,880797,+,352.5,222,237,879645,880797
17568at7147,Complete,NC_052520.2,2225935,2226768,+,220.4,179,238,2225935,2226768
17603at7147,Complete,NC_052520.2,1194530,1197216,-,667.5,534,239,1197216,1194530
17608at7147,Complete,NC_052520.2,2770677,2771796,-,449.2,255,240,2771796,2770677
17630at7147,Complete,NC_052523.2,16687378,16688637,+,488.1,301,241,16687378,16688637
17649at7147,Complete,NC_052525.2,3988275,3991424,-,1497.5,854,242,3991424,3988275
17672at7147,Complete,NC_052523.2,7144845,7145221,+,188.4,103,243,7144845,7145221
17711at7147,Complete,NC_052520.2,11051034,11054992,-,624.0,331,244,11054992,11051034
17793at7147,Complete,NC_052520.2,79761,85717,-,1774.9,1008,245,85717,79761
17796at7147,Complete,NC_052522.2,3151928,3163569,+,1206.2,737,246,3151928,3163569
17799at7147,Complete,NC_052525.2,13207409,13211689,+,1019.4,832,247,13207409,13211689
17888at7147,Complete,NC_052520.2,6023608,6025076,+,308.9,208,248,6023608,6025076
17896at7147,Complete,NC_052525.2,1122008,1139555,-,2172.3,1072,249,1139555,1122008
17953at7147,Complete,NC_052525.2,2038540,2041259,-,948.3,597,250,2041259,2038540
17982at7147,Complete,NC_052521.2,5039286,5040080,-,456.8,246,251,5040080,5039286
17984at7147,Complete,NC_052523.2,26032431,26032893,-,149.8,113,252,26032893,26032431
18006at7147,Complete,NC_052521.2,13433548,13439731,+,2326.9,1160,253,13433548,13439731
18027at7147,Duplicated,NC_052525.2,20850929,20852119,+,663.1,376,254,20850929,20852119
18027at7147,Duplicated,NC_052525.2,2048643,2051845,-,742.8,367,255,2051845,2048643
18028at7147,Complete,NC_052522.2,3109765,3111312,+,520.3,424,256,3109765,3111312
18059at7147,Complete,NC_052523.2,13458294,13464661,+,2318.1,1402,257,13458294,13464661
18072at7147,Complete,NC_052522.2,10899216,10900983,+,711.5,404,258,10899216,10900983
18472at7147,Complete,NC_052520.2,10665549,10666349,-,352.9,163,259,10666349,10665549
18484at7147,Complete,NC_052520.2,12571652,12573325,+,691.1,358,260,12571652,12573325
18515at7147,Complete,NC_052523.2,20881124,20882296,-,156.8,173,261,20882296,20881124
18923at7147,Complete,NC_052521.2,21890404,21894994,-,338.2,290,262,21894994,21890404
19144at7147,Complete,NC_052525.2,5919046,5921999,+,822.9,632,263,5919046,5921999
19212at7147,Complete,NC_052525.2,1333982,1334290,-,116.9,74,264,1334290,1333982
19395at7147,Complete,NC_052525.2,12640268,12641937,-,1021.1,499,265,12641937,12640268
19684at7147,Complete,NC_052523.2,25854594,25855490,+,185.6,104,266,25854594,25855490
19729at7147,Complete,NC_052522.2,16321946,16323553,+,681.7,442,267,16321946,16323553
19746at7147,Complete,NC_052521.2,21862310,21864010,+,767.9,392,268,21862310,21864010
19750at7147,Complete,NC_052522.2,15258966,15260991,-,188.5,134,269,15260991,15258966
19787at7147,Complete,NC_052523.2,16357666,16358618,-,275.7,183,270,16358618,16357666
19873at7147,Complete,NC_052523.2,14709578,14716609,-,2836.5,2177,271,14716609,14709578
20074at7147,Complete,NC_052523.2,3557120,3560929,+,1270.7,817,272,3557120,3560929
20189at7147,Complete,NC_052522.2,12195826,12197695,-,722.9,452,273,12197695,12195826
20309at7147,Complete,NC_052522.2,12598056,12598835,-,512.6,226,274,12598835,12598056
20384at7147,Complete,NC_052525.2,18118137,18119200,+,267.4,249,275,18118137,18119200
20583at7147,Complete,NC_052522.2,2239874,2241998,-,669.9,475,276,2241998,2239874
20633at7147,Complete,NC_052520.2,18456942,18459073,+,672.2,573,277,18456942,18459073
20674at7147,Complete,NC_052522.2,6136704,6143518,-,957.5,494,278,6143518,6136704
20729at7147,Complete,NC_052520.2,5902525,5912513,+,725.7,504,279,5902525,5912513
20769at7147,Complete,NC_052523.2,2071358,2072263,-,447.8,249,280,2072263,2071358
20821at7147,Complete,NC_052520.2,5030365,5037884,+,781.8,437,281,5030365,5037884
21072at7147,Complete,NC_052520.2,3488190,3498151,-,1240.2,751,282,3498151,3488190
21190at7147,Complete,NC_052521.2,17445890,17448560,-,1235.5,787,283,17448560,17445890
21253at7147,Complete,NC_052520.2,10994792,10999679,-,1330.1,996,284,10999679,10994792
21351at7147,Complete,NC_052520.2,7778514,7780643,+,614.8,353,285,7778514,7780643
21439at7147,Complete,NC_052523.2,14673243,14674745,-,489.3,392,286,14674745,14673243
21468at7147,Complete,NC_052520.2,13249070,13255776,+,379.8,397,287,13249070,13255776
21503at7147,Complete,NC_052522.2,17816992,17817764,+,326.9,207,288,17816992,17817764
21508at7147,Complete,NC_052523.2,21018318,21019755,-,537.6,381,289,21019755,21018318
21581at7147,Complete,NC_052522.2,16732322,16735864,+,2001.2,1035,290,16732322,16735864
21585at7147,Complete,NC_052523.2,22184313,22187177,+,1401.1,856,291,22184313,22187177
21605at7147,Complete,NC_052522.2,8164378,8165400,-,354.6,223,292,8165400,8164378
21773at7147,Complete,NC_052520.2,22510294,22514407,+,615.6,495,293,22510294,22514407
21818at7147,Complete,NC_052520.2,20468538,20471954,+,160.3,110,294,20468538,20471954
21852at7147,Complete,NC_052520.2,10628370,10629328,+,532.3,316,295,10628370,10629328
21918at7147,Complete,NC_052520.2,2989763,2994218,+,1450.1,825,296,2989763,2994218
21939at7147,Complete,NC_052522.2,4272174,4273049,-,351.0,246,297,4273049,4272174
22024at7147,Complete,NC_052522.2,9501305,9504209,-,976.0,628,298,9504209,9501305
22088at7147,Complete,NC_052522.2,14646619,14684893,+,1776.4,802,299,14646619,14684893
22255at7147,Complete,NC_052523.2,7863897,7866942,+,323.3,292,300,7863897,7866942
22333at7147,Complete,NC_052523.2,12899130,12900652,+,277.3,185,301,12899130,12900652
22334at7147,Complete,NC_052523.2,7214424,7215017,-,226.8,182,302,7215017,7214424
22418at7147,Complete,NC_052523.2,20757578,20759048,+,442.4,330,303,20757578,20759048
22449at7147,Complete,NC_052520.2,20418771,20424818,+,1751.6,916,304,20418771,20424818
22604at7147,Complete,NC_052523.2,23465900,23469370,+,876.0,818,305,23465900,23469370
22719at7147,Complete,NC_052522.2,7972427,7975090,+,934.6,584,306,7972427,7975090
22815at7147,Complete,NC_052520.2,20786403,20793877,-,1490.6,898,307,20793877,20786403
23190at7147,Complete,NC_052521.2,7101006,7110015,+,1691.3,851,308,7101006,7110015
23197at7147,Complete,NC_052523.2,10864887,10865667,+,119.6,83,309,10864887,10865667
23278at7147,Complete,NC_052521.2,21870595,21876871,-,880.0,558,310,21876871,21870595
23365at7147,Complete,NC_052521.2,14966947,14968635,-,633.3,340,311,14968635,14966947
23560at7147,Complete,NC_052523.2,17058153,17060081,+,975.2,518,312,17058153,17060081
23846at7147,Complete,NC_052523.2,5941739,5942917,-,473.1,288,313,5942917,5941739
24160at7147,Complete,NC_052525.2,15856763,15861970,+,1855.2,1053,314,15856763,15861970
24342at7147,Complete,NC_052525.2,465569,469889,-,1157.2,697,315,469889,465569
24411at7147,Complete,NC_052521.2,18177288,18180702,+,1277.8,716,316,18177288,18180702
24444at7147,Complete,NC_052522.2,5774759,5776153,+,299.0,243,317,5774759,5776153
24557at7147,Complete,NC_052523.2,2775519,2776745,+,330.3,210,318,2775519,2776745
24690at7147,Complete,NC_052521.2,20527019,20532012,-,1061.2,1064,319,20532012,20527019
