busco_id,status,sequence,gene_start,gene_end,strand,score,length,line_number,original_start,original_end
62350at7147,Complete,OY284469.1,3324664,3327548,-,1638.1,776,171,3327548,3324664
62407at7147,Complete,OY284471.1,39924069,39932995,+,523.1,305,174,39924069,39932995
62417at7147,Complete,OY284472.1,40492397,40493014,-,99.8,118,175,40493014,40492397
62423at7147,Complete,OY284469.1,17423091,17424933,+,595.5,305,176,17423091,17424933
62443at7147,Complete,OY284470.1,40757047,40765932,+,880.5,502,177,40757047,40765932
62482at7147,Complete,OY284472.1,35991812,35992761,+,294.5,202,179,35991812,35992761
62503at7147,Complete,OY284468.1,27794942,27798417,-,1643.8,1006,181,27798417,27794942
62529at7147,Complete,OY284472.1,20033497,20034123,+,241.1,134,182,20033497,20034123
62557at7147,Complete,OY284468.1,52146677,52152354,+,1980.6,1218,183,52146677,52152354
62560at7147,Complete,OY284468.1,56910491,56913437,-,1443.8,757,184,56913437,56910491
62613at7147,Complete,OY284468.1,22999,27012,+,1320.0,749,185,22999,27012
62631at7147,Complete,OY284472.1,6104608,6107425,+,647.1,431,186,6104608,6107425
62639at7147,Complete,OY284471.1,7645304,7649060,+,820.6,535,187,7645304,7649060
62656at7147,Complete,OY284471.1,34993491,34995431,-,291.1,191,188,34995431,34993491
62660at7147,Complete,OY284471.1,39298735,39304762,+,1645.0,868,189,39298735,39304762
62676at7147,Complete,OY284469.1,1979443,1980876,+,460.0,275,190,1979443,1980876
62682at7147,Complete,OY284469.1,50954421,51028178,-,843.2,469,192,51028178,50954421
62696at7147,Complete,OY284469.1,22550569,22551723,+,341.9,341,193,22550569,22551723
62751at7147,Complete,OY284472.1,40838711,40844874,+,1099.1,734,197,40838711,40844874
62767at7147,Complete,OY284471.1,46059257,46061716,-,598.2,412,198,46061716,46059257
62792at7147,Complete,OY284469.1,2149312,2167016,+,383.0,202,199,2149312,2167016
62799at7147,Complete,OY284471.1,43803264,43811197,+,1118.6,700,200,43803264,43811197
62818at7147,Complete,OY284469.1,28547705,28578319,-,1185.7,558,201,28578319,28547705
62838at7147,Complete,OY284469.1,17412973,17413732,+,306.4,207,202,17412973,17413732
62879at7147,Complete,OY284470.1,27494722,27496992,+,1395.2,669,204,27494722,27496992
62907at7147,Complete,OY284470.1,23506875,23510376,+,1882.8,873,205,23506875,23510376
62910at7147,Complete,OY284473.1,454269,458146,-,1124.2,693,206,458146,454269
62912at7147,Complete,OY284468.1,29363840,29365147,-,481.4,273,207,29365147,29363840
62916at7147,Complete,OY284470.1,3127461,3129746,-,1046.9,631,208,3129746,3127461
62957at7147,Complete,OY284468.1,31735691,31738429,-,616.6,340,209,31738429,31735691
62969at7147,Complete,OY284469.1,42990175,42993862,-,1147.5,676,210,42993862,42990175
62991at7147,Complete,OY284472.1,40016880,40018317,+,791.0,365,211,40016880,40018317
63014at7147,Complete,OY284468.1,68345016,68346891,+,722.5,409,213,68345016,68346891
63017at7147,Complete,OY284470.1,29793825,29797725,-,618.1,795,214,29797725,29793825
63030at7147,Complete,OY284468.1,48051074,48079053,+,443.0,313,215,48051074,48079053
63036at7147,Complete,OY284468.1,27185331,27200334,+,1122.8,1023,216,27185331,27200334
63074at7147,Complete,OY284472.1,29301203,29302620,+,446.6,216,217,29301203,29302620
63096at7147,Complete,OY284468.1,5725852,5728009,-,786.1,400,218,5728009,5725852
63127at7147,Complete,OY284471.1,4098643,4101060,+,780.3,521,219,4098643,4101060
63137at7147,Complete,OY284471.1,46892902,46898467,+,3386.8,1702,220,46892902,46898467
63138at7147,Complete,OY284468.1,19556476,19563316,+,829.7,473,221,19556476,19563316
63142at7147,Complete,OY284468.1,1329829,1331131,-,464.5,275,222,1331131,1329829
63148at7147,Complete,OY284471.1,3805025,3854428,-,495.8,456,223,3854428,3805025
63177at7147,Complete,OY284468.1,50508973,50511139,+,885.2,592,224,50508973,50511139
63187at7147,Complete,OY284470.1,1279356,1301476,-,366.8,199,225,1301476,1279356
63203at7147,Complete,OY284471.1,45844341,45848508,-,1050.5,762,226,45848508,45844341
63210at7147,Complete,OY284471.1,24918685,24919592,-,248.2,144,227,24919592,24918685
63215at7147,Complete,OY284471.1,5941067,5943724,+,553.6,370,228,5941067,5943724
63216at7147,Complete,OY284469.1,20893428,20894549,+,273.7,129,229,20893428,20894549
63229at7147,Complete,OY284472.1,5837083,5840883,+,1021.6,620,230,5837083,5840883
63274at7147,Complete,OY284469.1,17382007,17390633,+,647.0,313,232,17382007,17390633
63282at7147,Complete,OY284471.1,22148013,22159285,+,555.6,291,233,22148013,22159285
63287at7147,Complete,OY284472.1,9927354,9931578,-,1298.0,683,234,9931578,9927354
63303at7147,Complete,OY284469.1,24410210,24411808,-,393.8,223,235,24411808,24410210
63321at7147,Complete,OY284469.1,17393182,17395786,-,822.8,597,236,17395786,17393182
63323at7147,Complete,OY284472.1,39655048,39655563,-,242.0,169,237,39655563,39655048
63332at7147,Complete,OY284473.1,29971465,29975261,+,1143.5,587,238,29971465,29975261
63341at7147,Complete,OY284470.1,1177855,1232827,+,307.5,148,239,1177855,1232827
63354at7147,Complete,OY284470.1,42678723,42679670,+,207.1,226,240,42678723,42679670
63383at7147,Complete,OY284471.1,21811274,21816524,+,1875.0,1085,242,21811274,21816524
63388at7147,Complete,OY284470.1,11098476,11101314,-,827.4,459,243,11101314,11098476
63447at7147,Complete,OY284468.1,28995251,28997017,-,637.4,307,244,28997017,28995251
63476at7147,Complete,OY284468.1,69221430,69226534,+,1114.8,1204,246,69221430,69226534
63492at7147,Complete,OY284468.1,17910921,17925022,+,692.3,347,247,17910921,17925022
63508at7147,Complete,OY284472.1,4959618,4962300,+,617.1,559,248,4959618,4962300
63515at7147,Complete,OY284469.1,11974098,11974991,-,302.0,173,249,11974991,11974098
63517at7147,Complete,OY284471.1,46461641,46465147,-,1461.8,774,250,46465147,46461641
63539at7147,Complete,OY284468.1,48049473,48050586,-,397.8,232,252,48050586,48049473
63540at7147,Complete,OY284470.1,9485221,9486584,-,449.6,211,253,9486584,9485221
63541at7147,Complete,OY284469.1,54020496,54022456,-,212.3,371,254,54022456,54020496
63569at7147,Complete,OY284471.1,46036962,46042317,+,1464.3,1101,255,46036962,46042317
63580at7147,Complete,OY284471.1,43708570,43709247,-,286.8,224,256,43709247,43708570
63582at7147,Complete,OY284468.1,2425317,2428282,+,688.0,530,257,2425317,2428282
63583at7147,Complete,OY284469.1,26742133,26744095,-,461.2,371,258,26744095,26742133
63597at7147,Complete,OY284470.1,15719217,15736078,+,482.4,257,260,15719217,15736078
63604at7147,Complete,OY284472.1,19832687,19847488,+,1054.8,563,261,19832687,19847488
63607at7147,Complete,OY284470.1,7649531,7659283,+,494.1,556,262,7649531,7659283
63633at7147,Complete,OY284471.1,25353477,25354885,-,578.7,290,263,25354885,25353477
63635at7147,Complete,OY284469.1,3716127,3717480,+,537.0,311,264,3716127,3717480
63639at7147,Complete,OY284470.1,2641247,2669248,+,1334.8,717,265,2641247,2669248
63670at7147,Complete,OY284468.1,43037192,43040951,+,975.8,732,269,43037192,43040951
63673at7147,Complete,OY284468.1,138486,142876,+,1080.7,737,271,138486,142876
63677at7147,Complete,OY284469.1,19535634,19536667,-,434.3,222,272,19536667,19535634
63691at7147,Complete,OY284472.1,8090366,8095926,+,1452.7,706,273,8090366,8095926
63704at7147,Complete,OY284471.1,33068195,33069745,+,866.9,511,274,33068195,33069745
63716at7147,Complete,OY284471.1,7636281,7640348,+,871.6,527,275,7636281,7640348
63722at7147,Complete,OY284469.1,33885342,33886548,+,401.7,309,276,33885342,33886548
63748at7147,Complete,OY284469.1,4967796,4969017,+,479.5,283,279,4967796,4969017
63777at7147,Complete,OY284468.1,46011294,46013977,+,448.0,273,280,46011294,46013977
63804at7147,Complete,OY284468.1,29898454,29899189,-,434.7,215,281,29899189,29898454
63806at7147,Complete,OY284471.1,6277649,6280060,-,901.7,605,282,6280060,6277649
63808at7147,Complete,OY284470.1,25349330,25350824,-,395.9,209,283,25350824,25349330
63826at7147,Complete,OY284469.1,40374334,40374803,-,180.4,90,284,40374803,40374334
63829at7147,Complete,OY284470.1,42303063,42306375,-,669.2,596,285,42306375,42303063
63836at7147,Complete,OY284469.1,8559354,8563589,+,1037.9,620,286,8559354,8563589
63838at7147,Complete,OY284468.1,505100,511616,-,1232.0,864,287,511616,505100
63890at7147,Complete,OY284469.1,10400550,10402333,+,849.1,492,288,10400550,10402333
63892at7147,Complete,OY284471.1,35093403,35096184,+,1206.8,676,289,35093403,35096184
63904at7147,Complete,OY284468.1,62002259,62092606,+,403.8,272,290,62002259,62092606
63905at7147,Complete,OY284473.1,1422985,1428820,+,1248.3,757,291,1422985,1428820
63921at7147,Complete,OY284470.1,21700192,21701009,-,213.5,182,292,21701009,21700192
63923at7147,Complete,OY284472.1,22711104,22712872,-,132.3,95,293,22712872,22711104
63928at7147,Complete,OY284472.1,3351367,3353217,+,1216.3,595,294,3351367,3353217
63940at7147,Complete,OY284471.1,46758541,46762740,-,1105.9,902,295,46762740,46758541
63942at7147,Complete,OY284470.1,14752281,14759498,-,3051.7,1726,296,14759498,14752281
63959at7147,Complete,OY284470.1,47689590,47693445,+,1577.2,926,297,47689590,47693445
64014at7147,Complete,OY284470.1,15563398,15564982,+,972.6,451,298,15563398,15564982
64036at7147,Complete,OY284468.1,1293184,1300184,+,957.4,696,299,1293184,1300184
64043at7147,Complete,OY284469.1,32269758,32270239,-,231.9,123,300,32270239,32269758
64050at7147,Complete,OY284468.1,22479504,22486071,+,2593.0,1311,301,22479504,22486071
64130at7147,Complete,OY284468.1,27101951,27104698,-,1434.7,739,304,27104698,27101951
64158at7147,Complete,OY284468.1,54822140,54825023,-,923.6,653,305,54825023,54822140
64161at7147,Complete,OY284470.1,25354915,25356360,+,342.3,215,306,25354915,25356360
64173at7147,Complete,OY284471.1,46821697,46822549,+,288.8,198,308,46821697,46822549
64183at7147,Complete,OY284468.1,37579117,37583357,-,1157.7,782,309,37583357,37579117
64192at7147,Complete,OY284469.1,48889916,48976737,-,580.2,307,310,48976737,48889916
64195at7147,Complete,OY284468.1,40152914,40171225,-,2068.0,975,311,40171225,40152914
64216at7147,Complete,OY284469.1,32736945,32739695,-,697.1,338,312,32739695,32736945
64272at7147,Complete,OY284472.1,20705423,20709652,-,890.6,489,313,20709652,20705423
64274at7147,Complete,OY284468.1,45373136,45375794,+,1258.8,667,314,45373136,45375794
64323at7147,Complete,OY284471.1,4675600,4689362,-,4688.1,3448,316,4689362,4675600
64333at7147,Complete,OY284468.1,36590356,36591885,+,309.8,201,317,36590356,36591885
64346at7147,Complete,OY284468.1,36896677,36897130,-,227.0,120,318,36897130,36896677
64351at7147,Complete,OY284468.1,64245242,64247101,-,211.1,109,319,64247101,64245242
64374at7147,Complete,OY284470.1,36907754,36923660,+,3816.7,2004,320,36907754,36923660
64379at7147,Complete,OY284469.1,10835439,10836739,+,355.8,240,321,10835439,10836739
64380at7147,Complete,OY284470.1,31100869,31105641,+,535.4,451,322,31100869,31105641
64411at7147,Complete,OY284468.1,2460410,2464834,-,1891.7,912,323,2464834,2460410
64413at7147,Complete,OY284468.1,42068470,42070873,+,951.3,498,324,42068470,42070873
64472at7147,Complete,OY284469.1,42077028,42083769,-,651.6,392,326,42083769,42077028
64480at7147,Complete,OY284468.1,18883692,18884938,-,419.3,271,327,18884938,18883692
64505at7147,Complete,OY284471.1,5347268,5349489,-,236.9,302,329,5349489,5347268
64516at7147,Complete,OY284472.1,41109761,41111757,+,789.1,424,330,41109761,41111757
64519at7147,Complete,OY284468.1,36414150,36431088,+,306.3,166,331,36414150,36431088
64630at7147,Complete,OY284472.1,411493,423023,-,845.0,412,332,423023,411493
64636at7147,Complete,OY284470.1,27012042,27017263,+,2077.7,1146,333,27012042,27017263
64639at7147,Complete,OY284470.1,270467,277481,+,974.6,640,334,270467,277481
64696at7147,Complete,OY284468.1,43815405,43816848,-,532.9,376,335,43816848,43815405
64757at7147,Complete,OY284470.1,2396359,2438434,+,548.6,307,338,2396359,2438434
64809at7147,Complete,OY284470.1,25701669,25731018,-,600.1,411,339,25731018,25701669
64810at7147,Complete,OY284468.1,49888274,49889311,+,504.2,298,340,49888274,49889311
64833at7147,Complete,OY284471.1,582545,584979,-,917.1,633,341,584979,582545
64850at7147,Complete,OY284469.1,56599673,56601368,+,609.8,346,342,56599673,56601368
64935at7147,Complete,OY284470.1,38029645,38065517,+,2346.2,1476,344,38029645,38065517
64947at7147,Complete,OY284469.1,5075877,5078713,+,491.0,279,345,5075877,5078713
64968at7147,Complete,OY284468.1,69110424,69111980,-,901.1,518,346,69111980,69110424
64974at7147,Complete,OY284470.1,41109931,41114554,-,1969.2,1025,347,41114554,41109931
65003at7147,Complete,OY284472.1,36967618,36969000,-,700.4,358,349,36969000,36967618
65007at7147,Complete,OY284471.1,43937493,43942554,-,2418.0,1277,350,43942554,43937493
65008at7147,Complete,OY284469.1,6003809,6004212,-,164.0,105,351,6004212,6003809
65012at7147,Complete,OY284469.1,19100027,19101827,-,742.4,398,352,19101827,19100027
65041at7147,Complete,OY284468.1,50756257,50757317,+,468.4,245,354,50756257,50757317
65054at7147,Complete,OY284470.1,20069949,20070984,+,354.7,187,355,20069949,20070984
65131at7147,Complete,OY284471.1,27393174,27394914,-,755.6,458,358,27394914,27393174
65138at7147,Complete,OY284468.1,58743987,58744558,-,160.9,114,359,58744558,58743987
65151at7147,Complete,OY284469.1,55702954,55703733,+,364.0,197,360,55702954,55703733
65157at7147,Complete,OY284469.1,10942710,10968711,-,926.0,701,361,10968711,10942710
65169at7147,Complete,OY284470.1,6987536,6988141,-,408.9,200,362,6988141,6987536
65184at7147,Complete,OY284469.1,51726310,51758375,+,4930.2,2580,363,51726310,51758375
65194at7147,Complete,OY284471.1,22632057,22633789,+,531.3,351,364,22632057,22633789
65195at7147,Complete,OY284472.1,37130009,37194136,+,826.0,388,365,37130009,37194136
65213at7147,Complete,OY284470.1,7534512,7537617,+,989.6,741,366,7534512,7537617
65217at7147,Complete,OY284468.1,46518659,46525136,+,1383.7,818,367,46518659,46525136
65232at7147,Complete,OY284468.1,65335062,65339503,-,990.3,476,368,65339503,65335062
65291at7147,Complete,OY284472.1,19760086,19765476,-,712.9,377,369,19765476,19760086
